Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,y,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
146,0.022,-3.609,-4.22,0.316,0.489,0.23,-5.385,0.521,-0.54,1.0,0.669,-0.423,0.046,0.71,-1.756,1.39,0.624,-3.654,-4.19,0.089,4.77
147,0.115,-3.038,-4.57,0.261,0.699,0.171,-4.95,0.379,-0.383,1.0,0.652,-0.676,-0.103,0.876,-1.177,1.622,0.732,-3.429,-3.41,0.182,3.789
148,-0.097,-3.532,-4.229,0.294,0.377,0.253,-4.75,0.133,-0.306,1.0,0.383,-0.569,-0.28,0.862,-1.59,1.541,0.749,-3.868,-4.149,-0.103,4.613
149,-0.019,-3.101,-4.221,0.276,0.153,0.011,-4.65,0.124,-0.2,1.0,0.512,-0.667,-0.155,0.587,-1.499,1.449,0.588,-3.022,-3.013,-0.118,3.549
150,-0.056,-3.254,-4.963,0.073,0.686,0.14,-5.25,0.242,-0.491,1.0,0.425,-0.391,-0.09,0.683,-1.371,1.284,0.577,-3.098,-3.368,-0.01,3.817
151,0.314,-3.287,-3.858,0.31,0.756,0.179,-4.606,0.406,-0.282,1.0,0.83,-0.207,0.074,0.851,-1.486,1.453,0.674,-3.615,-3.861,0.326,4.707
152,0.026,-3.207,-4.154,0.334,0.344,0.252,-4.513,0.26,-0.398,1.0,0.562,-0.461,0.03,0.835,-1.291,1.337,0.593,-3.243,-3.303,-0.171,3.711
153,0.126,-3.378,-4.116,0.352,0.552,0.167,-4.921,0.343,-0.319,1.0,0.724,-0.355,0.091,0.616,-1.594,1.208,0.575,-3.666,-3.863,0.041,4.479
154,-0.107,-2.842,-4.015,0.243,0.704,0.01,-4.634,0.406,-0.391,1.0,0.45,-0.119,0.265,0.721,-1.586,1.065,0.378,-3.251,-3.419,0.21,3.588
155,0.171,-3.377,-4.193,0.116,0.538,0.399,-5.208,0.645,-0.244,1.0,0.737,-0.118,0.144,0.404,-1.737,1.173,0.42,-3.363,-3.678,0.341,4.397
156,0.128,-3.556,-3.87,0.367,0.08,0.398,-4.921,0.341,-0.505,1.0,0.546,-0.061,0.361,0.35,-1.78,1.181,0.399,-3.526,-4.028,-0.113,4.295
157,0.03,-3.165,-4.175,0.354,0.625,0.089,-4.688,0.361,-0.314,1.0,0.501,-0.27,0.027,0.729,-1.309,1.253,0.629,-3.479,-3.352,-0.025,3.9
158,0.122,-2.779,-3.424,0.389,0.4,0.057,-4.06,0.457,-0.528,1.0,0.718,-0.385,0.195,0.689,-1.36,1.266,0.498,-3.2,-3.188,0.121,3.486
159,0.206,-3.433,-4.409,0.145,0.707,0.195,-5.494,0.597,-0.616,1.0,0.825,-0.117,0.399,0.73,-1.731,1.171,0.421,-3.996,-4.563,0.196,4.844
160,-0.09,-3.47,-4.639,0.429,0.648,0.367,-5.278,0.26,-0.429,1.0,0.495,-0.355,-0.194,0.826,-1.713,1.321,0.631,-3.627,-4.204,-0.029,4.366
161,0.159,-3.107,-3.764,0.328,0.574,-0.013,-4.304,0.339,-0.466,1.0,0.644,-0.389,0.036,0.775,-1.401,1.473,0.594,-3.419,-3.524,0.159,3.801
162,0.047,-3.263,-4.489,0.309,0.337,0.079,-4.963,0.572,-0.37,1.0,0.243,-0.467,0.088,0.666,-1.389,1.077,0.438,-3.232,-3.262,-0.068,3.625
163,0.071,-3.693,-4.087,0.127,0.583,0.279,-4.94,0.04,-0.403,1.0,0.635,-0.442,-0.481,0.953,-1.631,1.708,0.821,-3.765,-4.269,-0.107,4.677
164,0.086,-3.071,-3.62,0.34,0.42,0.086,-4.265,0.273,-0.397,1.0,0.538,-0.263,0.059,0.68,-1.352,1.003,0.429,-3.32,-3.156,-0.091,3.443
165,0.019,-2.734,-5.573,0.321,0.75,0.198,-5.585,0.524,-0.399,1.0,0.76,-0.439,0.318,0.749,-1.067,1.19,0.443,-3.184,-2.888,0.097,3.443
166,0.097,-3.569,-3.563,0.272,0.719,0.283,-4.657,0.456,-0.485,1.0,0.72,-0.075,0.238,1.019,-1.719,1.172,0.634,-3.725,-4.129,0.065,4.57
167,-0.169,-3.483,-3.592,0.376,0.303,0.233,-4.427,0.25,-0.444,1.0,0.316,-0.492,0.05,0.968,-1.735,1.329,0.373,-3.735,-3.937,-0.25,4.311
168,0.003,-3.294,-4.563,0.407,0.133,0.314,-4.958,0.127,-0.546,1.0,0.404,-0.341,-0.19,0.782,-1.349,1.374,0.617,-3.48,-3.842,-0.163,3.873
169,0.241,-3.381,-3.559,0.303,0.496,0.28,-4.571,0.258,-0.357,1.0,0.74,-0.283,-0.002,0.733,-1.491,1.244,0.55,-3.452,-3.694,0.109,4.232
170,0.119,-3.171,-4.086,0.086,0.755,0.041,-4.619,0.132,-0.242,1.0,0.548,-0.565,-0.352,1.106,-1.473,1.539,0.696,-3.345,-3.542,-0.006,4.015
171,0.168,-3.099,-4.319,0.218,0.083,0.19,-4.754,0.331,-0.37,1.0,0.587,-0.145,0.249,0.623,-1.326,1.046,0.412,-3.085,-3.29,-0.204,3.676
172,0.021,-3.401,-3.726,0.282,0.38,0.252,-4.69,0.477,-0.334,1.0,0.695,-0.057,0.134,0.598,-1.778,1.097,0.541,-3.464,-3.772,0.162,4.556
173,-0.038,-3.378,-3.761,0.224,0.453,0.026,-4.545,0.362,-0.362,1.0,0.294,-0.35,-0.032,0.773,-1.738,1.196,0.443,-3.502,-3.988,-0.134,4.225
174,0.313,-2.906,-3.835,0.129,0.762,0.111,-4.582,0.614,-0.434,1.0,0.96,-0.327,0.194,0.788,-1.315,1.355,0.683,-3.677,-3.251,0.324,3.736
175,0.134,-3.041,-4.744,0.297,0.573,0.217,-5.2,0.346,-0.266,1.0,0.816,-0.533,-0.067,0.892,-1.164,1.491,0.745,-3.203,-3.022,0.119,3.797
176,0.026,-3.42,-3.856,0.089,0.821,0.128,-4.766,0.226,-0.248,1.0,0.451,-0.533,-0.13,0.935,-1.726,1.316,0.537,-3.583,-3.697,0.191,4.291
177,0.049,-3.479,-3.793,0.164,0.731,0.257,-4.499,0.277,-0.292,1.0,0.565,-0.355,-0.427,0.96,-1.483,1.483,0.852,-3.549,-3.739,0.075,4.377
178,0.163,-3.001,-3.673,0.003,0.692,0.15,-4.651,0.674,-0.42,1.0,0.825,-0.179,0.447,0.684,-1.678,1.156,0.44,-3.385,-3.538,0.17,4.275
179,0.071,-3.458,-3.614,0.123,0.425,0.108,-4.568,0.283,-0.452,1.0,0.527,-0.288,-0.078,0.631,-1.637,1.25,0.522,-3.549,-3.642,-0.083,4.054
180,0.105,-3.595,-4.287,0.138,0.636,0.305,-5.113,0.413,-0.487,1.0,0.759,-0.282,0.206,0.781,-1.553,1.271,0.631,-3.843,-3.84,0.07,4.452
181,0.22,-3.572,-4.115,0.228,0.596,0.08,-5.091,0.732,-0.287,1.0,0.755,-0.125,0.383,0.691,-1.668,1.142,0.47,-3.48,-3.873,0.161,4.514
182,-0.004,-3.351,-3.299,0.2,0.496,0.255,-4.076,0.255,-0.36,1.0,0.374,-0.577,-0.426,0.726,-1.383,1.519,0.555,-3.496,-3.738,-0.026,4.112
183,0.143,-4.002,-3.714,0.226,0.541,0.088,-4.861,0.333,-0.276,1.0,0.664,-0.162,0.442,0.828,-1.927,1.36,0.413,-3.808,-4.353,-0.052,5.025
184,0.126,-3.361,-4.355,0.032,0.614,0.122,-5.331,0.506,-0.363,1.0,0.67,-0.148,0.36,0.472,-1.413,1.162,0.479,-3.112,-3.482,-0.013,3.968
185,0.051,-3.385,-3.791,0.279,0.707,0.112,-4.712,0.422,-0.185,1.0,0.573,-0.362,0.163,0.671,-1.701,1.281,0.471,-3.529,-3.915,0.136,4.467
186,0.225,-2.914,-3.925,0.315,0.633,0.246,-4.448,0.544,-0.22,1.0,0.819,-0.344,0.142,0.612,-1.385,1.341,0.559,-3.252,-3.178,0.401,3.875
187,-0.08,-3.514,-3.716,0.455,0.431,0.368,-4.483,0.33,-0.358,1.0,0.332,-0.159,0.164,0.71,-1.691,0.994,0.424,-3.593,-4.142,-0.185,4.382
188,-0.094,-3.266,-4.465,0.011,0.707,0.231,-5.27,0.322,-0.298,1.0,0.545,-0.378,0.148,0.596,-1.68,1.293,0.455,-3.362,-3.462,0.189,4.088
189,0.201,-3.301,-3.904,0.333,0.695,0.292,-4.532,0.576,-0.095,1.0,0.716,-0.338,0.408,0.727,-1.294,1.09,0.52,-3.156,-3.206,-0.017,3.953
190,-0.03,-3.219,-3.699,0.052,0.855,0.206,-4.312,0.174,-0.255,1.0,0.579,-0.491,0.006,1.095,-1.502,1.394,0.737,-3.431,-3.835,0.159,4.358
191,-0.131,-3.191,-4.615,0.217,0.657,0.401,-5.593,0.466,-0.408,1.0,0.473,-0.39,0.275,0.558,-1.726,1.07,0.324,-3.535,-3.787,-0.023,4.089
192,0.209,-3.194,-4.262,0.153,0.69,0.401,-4.773,0.457,-0.494,1.0,0.683,-0.328,0.02,0.971,-1.207,1.295,0.704,-3.319,-3.534,-0.025,3.921
193,0.281,-3.247,-3.741,0.383,0.517,0.112,-4.158,0.147,-0.543,1.0,0.74,-0.15,-0.024,0.805,-1.371,1.265,0.615,-3.484,-3.558,0.074,3.975
194,0.065,-3.358,-3.748,0.226,0.416,0.081,-4.792,0.482,-0.173,1.0,0.678,-0.362,0.357,0.642,-1.862,1.078,0.396,-3.231,-3.397,-0.042,4.172
195,0.128,-3.347,-4.071,0.27,0.324,0.254,-4.661,0.17,-0.523,1.0,0.463,-0.622,-0.139,0.644,-1.229,1.421,0.528,-3.402,-3.623,-0.286,3.863
196,0.24,-3.182,-3.481,0.271,0.474,0.047,-4.092,0.166,-0.506,1.0,0.621,-0.25,0.125,0.842,-1.61,1.183,0.519,-3.548,-3.563,-0.059,3.84
197,0.337,-2.749,-3.391,0.18,0.795,0.395,-4.134,0.516,-0.329,1.0,0.866,-0.338,0.067,0.676,-1.146,1.461,0.677,-3.175,-3.216,0.337,3.703
198,0.018,-3.355,-4.114,0.344,0.346,0.094,-4.93,0.409,-0.422,1.0,0.519,-0.452,0.218,0.515,-1.882,1.25,0.373,-3.609,-4.02,0.081,4.566
199,-0.007,-3.189,-4.191,0.231,0.427,0.456,-4.659,0.229,-0.508,1.0,0.614,-0.534,-0.098,0.751,-1.422,1.463,0.619,-3.543,-3.625,-0.124,3.904
200,0.304,-2.82,-3.483,0.251,0.847,0.169,-4.405,0.7,-0.469,1.0,0.963,-0.097,0.4,0.697,-1.657,1.001,0.468,-3.289,-3.547,0.402,4.17
201,0.099,-2.982,-3.843,0.218,0.653,0.063,-4.678,0.54,-0.188,1.0,0.724,-0.613,0.183,0.676,-1.518,1.285,0.434,-3.327,-2.894,0.108,3.351
202,0.22,-3.648,-5.021,0.443,0.326,0.25,-6.037,0.531,-0.504,1.0,0.707,-0.326,-0.009,0.776,-1.946,1.469,0.493,-3.826,-4.554,0.202,4.979
203,0.015,-3.317,-3.642,0.278,0.6,0.182,-4.377,0.332,-0.28,1.0,0.586,-0.438,0.095,0.672,-1.637,1.113,0.406,-3.31,-3.291,0.134,3.985
204,0.021,-2.832,-5.516,0.478,0.21,0.188,-5.487,0.059,-0.264,1.0,0.566,-0.527,-0.147,0.56,-1.264,1.308,0.499,-3.145,-2.936,-0.131,3.257
205,0.275,-3.78,-3.43,0.54,0.629,0.261,-4.586,0.566,-0.212,1.0,0.898,-0.329,0.18,0.856,-1.93,1.214,0.546,-3.537,-3.928,0.265,4.993
206,0.301,-3.756,-4.065,0.35,0.751,0.217,-5.044,0.58,-0.263,1.0,0.843,0.203,0.615,0.59,-1.881,0.937,0.363,-3.639,-4.242,0.19,5.095
207,0.139,-3.232,-4.733,0.17,0.83,0.221,-5.473,0.677,-0.309,1.0,0.649,-0.326,-0.015,0.719,-1.471,1.32,0.576,-3.584,-3.969,0.207,4.559
208,0.05,-3.284,-3.528,0.172,0.498,0.033,-4.321,0.463,-0.315,1.0,0.623,-0.485,0.087,0.853,-1.551,1.423,0.49,-3.328,-3.45,0.079,4.116
209,0.074,-3.398,-3.496,0.105,0.541,0.098,-4.19,0.213,-0.352,1.0,0.57,-0.289,0.021,0.649,-1.455,1.203,0.555,-3.677,-3.762,-0.051,4.269
210,0.021,-3.637,-4.304,0.129,0.777,0.153,-4.899,0.19,-0.205,1.0,0.495,-0.455,-0.152,1.008,-1.519,1.572,0.62,-3.674,-3.819,-0.012,4.508
211,0.017,-3.136,-3.992,0.102,0.677,-0.019,-4.318,0.209,-0.392,1.0,0.592,-0.69,-0.085,0.881,-1.2,1.512,0.608,-3.085,-3.284,-0.044,3.674
212,0.078,-3.437,-3.819,0.081,0.468,0.128,-4.614,0.167,-0.438,1.0,0.497,-0.337,-0.159,0.597,-1.514,1.345,0.564,-3.462,-3.687,-0.186,4.26
213,0.218,-3.366,-4.258,0.242,0.711,0.024,-5.217,0.554,-0.436,1.0,0.604,-0.269,0.256,0.764,-1.627,1.095,0.519,-3.501,-3.695,-0.029,4.114
214,0.118,-3.338,-3.411,0.307,0.196,0.199,-4.019,0.199,-0.35,1.0,0.552,-0.36,-0.01,0.595,-1.203,1.356,0.578,-3.441,-3.816,-0.198,4.022
215,0.23,-3.723,-4.404,0.281,0.363,0.142,-5.433,0.456,-0.389,1.0,0.494,-0.25,0.047,0.65,-1.923,1.359,0.511,-3.782,-4.438,-0.075,4.766
216,0.292,-2.54,-4.778,0.233,0.574,0.026,-5.536,0.656,-0.215,1.0,0.842,-0.211,0.441,0.496,-1.54,1.09,0.266,-2.836,-2.232,0.295,3.228
217,0.128,-3.311,-3.29,0.008,0.726,0.122,-3.717,0.065,-0.456,1.0,0.375,-0.709,-0.421,0.777,-1.182,1.592,0.757,-3.587,-3.766,-0.07,4.208
218,0.442,-3.628,-4.606,0.346,0.079,0.177,-5.407,0.575,-0.518,1.0,0.712,-0.331,0.25,0.475,-1.501,1.334,0.515,-3.524,-3.747,0.023,4.301
219,0.03,-3.337,-4.767,0.195,0.892,0.26,-5.495,0.545,-0.34,1.0,0.757,-0.576,-0.235,0.895,-1.415,1.397,0.739,-3.436,-3.537,0.304,4.263
220,0.251,-3.411,-3.877,0.352,0.757,0.231,-4.54,0.575,-0.349,1.0,0.793,-0.561,0.143,0.807,-1.456,1.406,0.563,-3.114,-3.08,0.107,3.878
221,-0.153,-3.127,-4.154,0.236,0.434,0.09,-4.343,0.068,-0.255,1.0,0.431,-0.684,-0.424,0.641,-1.409,1.476,0.644,-3.447,-3.322,0.039,3.881
222,-0.108,-3.301,-4.191,0.505,0.514,0.314,-4.747,0.47,-0.286,1.0,0.466,-0.462,0.096,0.68,-1.487,1.305,0.477,-3.39,-3.355,0.02,3.812
223,0.108,-3.241,-5.065,0.128,0.343,0.214,-5.541,0.179,-0.393,1.0,0.528,-0.199,0.272,0.502,-1.508,1.109,0.342,-3.259,-3.614,-0.1,4.015
224,0.13,-2.763,-3.722,0.209,0.73,0.38,-4.382,0.333,-0.358,1.0,0.721,-0.423,-0.102,0.895,-1.21,1.357,0.626,-3.094,-2.924,0.139,3.666
225,0.046,-3.154,-4.252,0.024,0.556,0.221,-4.861,0.261,-0.576,1.0,0.569,-0.457,-0.023,0.648,-1.427,1.255,0.478,-3.558,-3.746,-0.052,4.016
226,0.091,-3.042,-4.001,0.275,0.577,-0.07,-4.428,0.447,-0.207,1.0,0.465,-0.443,0.104,0.656,-1.464,1.145,0.519,-3.433,-3.564,0.072,3.982
227,0.037,-2.954,-3.712,0.355,0.43,0.056,-4.421,0.584,-0.427,1.0,0.558,0.126,0.55,0.42,-1.541,0.879,0.222,-3.311,-3.272,-0.045,3.595
228,-0.039,-2.914,-4.887,0.026,0.725,0.039,-5.137,0.538,-0.321,1.0,0.393,-0.582,0.239,0.495,-1.218,1.037,0.394,-3.166,-3.412,0.086,3.548
229,-0.114,-3.427,-3.996,0.468,0.508,0.088,-4.843,0.4,-0.3,1.0,0.446,-0.307,0.017,0.835,-1.758,1.029,0.502,-3.697,-4.173,-0.065,4.461
230,0.055,-3.665,-3.673,0.107,0.556,0.357,-4.549,0.104,-0.407,1.0,0.562,-0.592,-0.095,0.757,-1.64,1.453,0.594,-4.02,-4.127,-0.013,4.651
231,0.239,-3.211,-3.894,0.211,0.85,0.277,-4.56,0.515,-0.384,1.0,0.933,0.076,0.347,0.752,-1.561,1.155,0.523,-3.418,-3.477,0.234,4.064
232,0.075,-3.436,-4.641,0.093,0.756,0.141,-5.782,0.494,-0.388,1.0,0.665,-0.283,0.187,0.678,-2.013,1.299,0.49,-3.807,-4.317,0.253,4.892
233,0.031,-3.204,-3.382,0.246,0.769,0.25,-3.944,0.428,-0.265,1.0,0.744,-0.356,-0.033,0.891,-1.363,1.391,0.666,-3.379,-3.301,0.115,4.009
234,0.126,-3.594,-3.898,0.357,0.326,0.276,-4.94,0.411,-0.499,1.0,0.613,-0.217,0.195,0.571,-1.822,1.126,0.448,-3.504,-3.814,-0.107,4.349
235,0.069,-2.76,-4.306,0.16,0.257,0.133,-4.796,0.329,-0.414,1.0,0.524,-0.657,0.012,0.445,-1.279,1.459,0.492,-3.08,-3.225,0.122,3.685
236,-0.043,-3.452,-3.781,0.18,0.269,0.348,-4.539,0.277,-0.419,1.0,0.594,-0.238,0.069,0.62,-1.498,1.279,0.534,-3.596,-3.722,-0.062,4.171
237,0.051,-3.408,-3.879,0.279,0.709,0.223,-4.653,0.502,-0.47,1.0,0.543,-0.43,0.148,0.826,-1.611,1.453,0.469,-3.394,-3.627,0.043,4.229
238,0.057,-3.478,-3.505,-0.001,1.095,0.322,-4.51,0.308,-0.465,1.0,0.6,-0.306,0.011,0.78,-1.596,1.257,0.648,-3.528,-3.798,-0.049,4.156
239,0.036,-2.856,-4.238,0.307,0.709,0.435,-4.871,0.147,-0.308,1.0,0.375,-0.537,0.109,0.948,-1.42,1.257,0.446,-3.05,-2.841,-0.152,3.33
240,0.006,-2.826,-3.554,0.25,0.381,0.21,-4.347,0.155,-0.296,1.0,0.652,-0.738,-0.157,0.738,-1.309,1.548,0.569,-3.198,-2.983,0.169,3.467
241,0.253,-3.018,-5.064,0.258,0.868,0.119,-5.756,0.546,-0.357,1.0,0.78,-0.245,0.041,0.79,-1.518,1.413,0.576,-3.536,-3.718,0.348,4.36
242,-0.098,-3.175,-3.43,0.272,0.536,0.126,-3.937,0.442,-0.394,1.0,0.393,-0.302,-0.078,0.575,-1.453,1.12,0.42,-3.324,-3.452,-0.069,3.762
243,0.048,-3.595,-4.057,0.302,0.375,0.1,-4.82,0.433,-0.44,1.0,0.523,-0.278,0.093,0.367,-1.464,1.22,0.507,-3.452,-4.217,0.093,4.76
244,0.127,-2.951,-4.083,0.208,0.575,0.324,-4.643,0.246,-0.219,1.0,0.725,-0.847,-0.201,0.87,-1.356,1.656,0.728,-3.275,-3.108,0.088,3.856
245,0.085,-3.476,-3.922,0.048,0.555,0.214,-4.687,0.2,-0.307,1.0,0.655,-0.312,0.092,0.858,-1.801,1.321,0.575,-3.454,-3.705,0.032,4.279
246,-0.109,-3.113,-3.966,0.621,-0.047,0.212,-4.468,0.37,-0.448,1.0,0.408,-0.426,0.073,0.661,-1.444,1.125,0.464,-3.278,-3.562,-0.27,3.681
247,0.085,-3.308,-3.638,0.292,0.495,0.22,-4.309,0.549,-0.322,1.0,0.56,-0.417,0.004,0.623,-1.349,1.238,0.483,-3.092,-3.282,-0.052,3.76
248,0.072,-3.315,-3.626,0.325,0.518,0.221,-4.408,0.387,-0.316,1.0,0.592,-0.3,-0.014,0.687,-1.43,1.183,0.567,-3.199,-3.353,0.009,3.913
249,0.341,-2.965,-4.296,0.323,0.742,0.096,-4.812,0.507,-0.297,1.0,0.573,-0.528,0.126,0.71,-1.286,1.303,0.555,-3.17,-3.099,0.168,3.642
250,0.108,-3.206,-3.409,0.45,0.322,0.156,-4.151,0.289,-0.369,1.0,0.398,-0.399,-0.113,0.94,-1.457,1.252,0.64,-3.823,-4.021,-0.043,4.199
251,-0.048,-3.379,-4.086,0.417,0.559,0.076,-4.516,0.199,-0.493,1.0,0.286,-0.361,-0.489,0.975,-1.196,1.351,0.687,-3.603,-4.092,-0.094,4.306
252,-0.019,-2.73,-4.121,0.462,0.253,0.243,-4.525,0.232,-0.453,1.0,0.404,-0.564,-0.035,0.72,-1.178,1.239,0.668,-3.082,-3.129,-0.173,3.374
253,0.036,-3.58,-4.5,0.174,0.585,0.308,-5.27,0.209,-0.234,1.0,0.689,-0.314,0.238,0.651,-1.726,1.239,0.519,-3.559,-4.011,0.081,4.691
254,0.047,-3.419,-4.499,0.198,0.457,0.057,-4.917,0.151,-0.182,1.0,0.422,-0.589,-0.248,0.97,-1.51,1.502,0.765,-3.635,-3.617,-0.066,4.373
255,0.285,-3.248,-3.653,0.254,0.281,0.168,-4.296,0.3,-0.353,1.0,0.688,-0.459,-0.026,0.52,-1.597,1.394,0.56,-3.558,-3.598,0.019,3.717
256,0.171,-3.173,-4.42,0.285,0.457,0.231,-5.113,0.465,-0.473,1.0,0.695,-0.23,0.369,0.534,-1.62,1.241,0.396,-3.479,-3.613,0.06,4.06
257,0.079,-4.064,-3.878,0.162,0.587,0.075,-5.1,0.477,-0.519,1.0,0.56,0.052,0.038,0.726,-1.998,1.144,0.478,-4.196,-5.177,0.109,5.562
258,-0.033,-3.224,-3.909,0.302,0.57,0.174,-4.733,0.356,-0.468,1.0,0.491,-0.369,-0.138,0.776,-1.405,1.227,0.612,-3.396,-3.696,0.056,4.009
259,0.168,-2.864,-3.367,0.105,0.62,0.324,-4.185,0.498,-0.4,1.0,0.63,-0.281,0.051,0.817,-1.29,1.268,0.591,-3.452,-3.469,0.277,4.003
260,0.299,-3.218,-4.836,0.245,0.484,0.042,-5.13,0.13,-0.428,1.0,0.806,-0.352,0.052,0.698,-1.425,1.396,0.569,-3.552,-3.806,0.07,4.378
261,0.057,-3.181,-4.628,0.084,0.444,0.32,-5.381,0.309,-0.384,1.0,0.684,-0.557,-0.07,0.762,-1.682,1.316,0.54,-3.298,-3.482,0.09,3.932
262,0.351,-3.175,-4.928,0.046,0.91,0.247,-5.556,0.438,-0.077,1.0,0.862,-0.663,0.182,0.833,-1.559,1.388,0.607,-3.195,-3.011,0.381,4.242
263,0.006,-3.361,-3.526,0.217,0.46,0.16,-4.299,0.241,-0.6,1.0,0.468,-0.313,-0.296,0.754,-1.461,1.5,0.611,-3.782,-4.077,-0.16,4.121
264,0.221,-2.961,-3.633,0.072,0.413,0.265,-4.117,0.034,-0.289,1.0,0.537,-0.804,-0.177,0.776,-1.095,1.669,0.653,-3.141,-2.907,-0.298,3.322
265,0.095,-2.669,-4.095,0.346,0.29,0.137,-4.757,0.418,-0.289,1.0,0.783,-0.229,0.13,0.657,-1.335,1.24,0.563,-2.964,-2.636,0.134,3.318
266,0.204,-3.356,-4.283,0.282,0.721,0.149,-4.967,0.494,-0.234,1.0,0.705,-0.348,0.233,0.722,-1.614,1.236,0.468,-3.827,-3.697,0.146,4.342
267,-0.011,-2.958,-4.117,0.395,0.494,0.233,-4.881,0.478,-0.263,1.0,0.635,-0.391,0.124,0.763,-1.444,1.165,0.493,-3.221,-3.168,0.072,3.839
268,0.056,-3.793,-3.591,0.213,0.59,0.214,-4.674,0.786,-0.356,1.0,0.567,-0.179,0.284,0.713,-1.801,1.258,0.358,-3.801,-4.505,0.043,4.939
269,-0.238,-3.488,-4.193,0.255,0.138,0.168,-4.924,0.188,-0.474,1.0,0.351,-0.339,-0.18,0.628,-1.545,1.291,0.576,-3.539,-3.862,-0.237,4.099
270,-0.084,-3.688,-5.167,0.353,0.551,0.113,-5.657,0.607,-0.251,1.0,0.376,-0.272,0.18,0.684,-1.63,0.999,0.396,-3.601,-4.02,0.006,4.444
271,0.001,-3.103,-4.64,0.319,0.572,0.054,-4.713,0.252,-0.071,1.0,0.46,-0.649,-0.312,0.928,-1.08,1.533,0.767,-3.162,-3.056,0.102,3.718
272,-0.017,-3.713,-3.718,0.341,0.222,0.234,-4.574,0.289,-0.296,1.0,0.449,-0.251,-0.184,0.656,-1.798,1.304,0.553,-3.697,-4.254,-0.093,4.748
273,0.168,-2.967,-3.801,0.154,0.482,0.175,-4.66,0.593,-0.385,1.0,0.695,-0.285,0.425,0.573,-1.346,1.096,0.4,-3.177,-3.157,0.037,3.602
274,0.097,-3.016,-3.991,0.178,0.778,0.323,-4.529,0.349,-0.221,1.0,0.856,-0.307,0.266,0.513,-1.448,1.21,0.395,-3.074,-2.861,0.258,3.617
275,-0.073,-3.808,-4.49,0.312,0.543,0.237,-5.278,0.278,-0.482,1.0,0.502,-0.308,0.001,1.033,-1.712,1.184,0.538,-3.857,-4.439,-0.108,4.772
276,0.191,-3.258,-3.307,0.143,1.047,0.123,-4.215,0.592,-0.203,1.0,0.699,-0.398,0.119,0.77,-1.4,1.238,0.581,-3.579,-3.416,0.178,4.133
277,0.226,-3.056,-3.429,0.253,0.685,0.231,-3.983,0.186,-0.404,1.0,0.631,-0.708,-0.075,0.973,-1.249,1.509,0.632,-3.301,-3.213,-0.009,3.823
278,0.01,-2.983,-4.047,0.369,0.356,0.298,-4.68,0.369,-0.178,1.0,0.519,-0.673,0.096,0.758,-1.311,1.341,0.576,-3.244,-2.992,-0.025,3.585
279,-0.03,-3.146,-5.023,0.302,0.452,0.227,-5.602,0.566,-0.317,1.0,0.727,-0.573,0.35,0.639,-1.524,1.211,0.383,-3.214,-3.108,-0.055,3.725
280,-0.009,-3.503,-4.932,0.177,0.903,0.352,-5.535,0.316,-0.342,1.0,0.542,-0.442,-0.061,0.918,-1.498,1.463,0.592,-3.851,-3.999,0.262,4.401
281,-0.072,-3.508,-3.853,0.338,0.445,0.415,-4.805,0.467,-0.416,1.0,0.587,-0.222,0.167,0.687,-1.557,1.244,0.679,-3.939,-4.118,0.072,4.232
282,0.215,-3.707,-3.742,0.386,0.466,0.083,-4.535,0.542,-0.134,1.0,0.797,-0.257,0.353,0.686,-1.716,1.248,0.519,-3.6,-3.945,-0.009,4.603
283,0.436,-3.117,-5.069,0.407,0.629,0.181,-5.426,0.46,-0.27,1.0,0.893,-0.435,0.18,0.86,-1.483,1.191,0.619,-3.408,-3.413,0.17,4.179
284,0.051,-3.312,-3.588,0.125,0.421,0.059,-4.364,0.181,-0.377,1.0,0.364,-0.689,-0.258,0.822,-1.495,1.4,0.693,-3.394,-3.715,-0.089,4.065
285,0.186,-3.069,-5.498,0.48,0.345,0.058,-5.729,0.196,-0.475,1.0,0.653,-0.638,0.218,0.903,-1.499,1.365,0.525,-3.269,-3.131,-0.127,3.619
286,0.06,-3.103,-4.244,0.303,0.621,0.346,-5.164,0.249,-0.685,1.0,0.603,-0.192,-0.266,0.986,-1.471,1.42,0.658,-3.712,-3.814,0.071,3.947
287,0.216,-2.636,-3.561,0.24,0.542,0.393,-4.238,0.138,-0.498,1.0,0.668,-0.412,-0.038,0.65,-1.251,1.316,0.541,-3.054,-3.058,0.276,3.463
288,0.12,-3.58,-4.038,0.158,0.392,0.326,-5.333,0.542,-0.543,1.0,0.754,-0.196,0.148,0.574,-1.795,1.26,0.533,-3.74,-4.187,0.041,4.527
289,0.077,-2.991,-4.259,0.03,0.634,0.195,-4.925,0.359,-0.531,1.0,0.53,-0.373,0.163,0.598,-1.324,1.387,0.418,-3.473,-3.68,-0.045,3.901
290,0.013,-3.105,-4.086,0.057,0.839,0.161,-4.869,0.526,-0.44,1.0,0.582,-0.665,-0.044,0.86,-1.312,1.457,0.622,-3.319,-3.375,0.006,3.787
291,0.146,-3.171,-4.034,0.158,0.599,0.045,-5.033,0.692,-0.464,1.0,0.856,-0.128,0.792,0.372,-1.628,1.065,0.329,-3.381,-3.786,0.102,4.131
