x0,x1,x2,x3,y,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
-5.299,-0.722,-1.341,0.193,1.0,-3.969,-0.571,2.844,-0.066,-2.949,-0.566,1.757,8.216,-2.18,2.099,-0.214,-1.539,0.322,-0.996,0.408,-4.422
-5.543,-0.573,-1.434,0.331,1.0,-3.714,-0.62,5.028,-0.35,-2.778,-0.489,0.756,8.062,-2.226,2.219,0.159,-1.133,1.0,-0.866,0.008,-4.896
-5.002,-0.463,-0.813,0.205,1.0,-3.159,-0.578,3.733,-0.277,-2.781,0.166,1.189,7.057,-1.933,2.381,0.425,-1.307,0.753,-0.723,-0.043,-3.808
-5.406,-0.695,-1.314,-0.032,1.0,-3.396,-0.832,5.126,-0.275,-2.676,-0.561,0.378,7.603,-1.969,2.485,0.06,-1.298,1.252,-0.882,-0.428,-4.36
-5.392,-0.559,-0.761,0.35,1.0,-3.288,-0.358,3.166,-0.571,-2.893,0.334,2.162,8.212,-1.987,1.978,0.535,-1.366,0.917,-0.977,0.289,-4.293
-5.67,-0.688,-2.228,0.097,1.0,-4.726,-0.968,4.767,0.165,-2.899,0.765,0.057,8.256,-2.295,2.413,-0.048,-1.255,0.82,-0.809,0.008,-4.97
-5.55,-0.625,-0.953,0.08,1.0,-3.84,-0.817,4.501,-0.122,-3.252,0.422,1.079,7.743,-2.136,2.284,0.451,-1.627,0.483,-0.902,-0.066,-4.006
-5.614,-0.884,-1.77,0.097,1.0,-4.03,-0.605,3.74,-0.23,-2.719,-0.073,1.175,8.432,-1.984,2.298,0.049,-1.536,1.008,-1.217,0.494,-4.581
-6.052,-0.588,-1.139,0.135,1.0,-3.589,-0.632,3.204,-0.367,-2.854,-0.074,1.908,8.053,-2.124,2.158,-0.172,-1.397,1.023,-1.065,0.084,-5.218
-5.172,-0.658,-1.862,0.361,1.0,-4.253,-0.772,4.033,-0.276,-2.789,-0.423,0.234,7.511,-2.105,2.236,-0.022,-1.354,0.699,-0.861,-0.049,-4.443
-5.776,-0.684,-0.764,0.41,1.0,-3.254,-0.756,3.402,-0.801,-2.965,-0.176,1.964,7.573,-2.066,2.063,-0.144,-1.352,1.285,-0.955,0.133,-4.936
-6.162,-0.245,-1.419,0.102,1.0,-4.31,-0.352,4.22,0.264,-3.26,0.267,1.536,8.365,-2.44,2.322,0.435,-1.292,0.455,-0.915,0.407,-4.995
-5.21,-0.526,-1.0,0.305,1.0,-3.335,-0.72,4.554,-0.193,-2.911,0.317,1.269,8.109,-2.324,2.341,0.583,-1.342,0.191,-0.964,0.028,-4.039
-5.715,-0.621,-1.723,0.159,1.0,-4.118,-0.801,4.115,-0.218,-2.667,1.043,0.781,7.152,-1.949,2.366,0.363,-1.391,1.274,-0.969,0.187,-4.507
-5.859,-0.687,-1.883,0.217,1.0,-4.387,-0.681,3.669,-0.149,-2.793,0.154,1.421,8.916,-2.305,1.932,-0.677,-1.362,0.927,-0.963,0.471,-5.171
-5.787,-0.636,-1.195,0.367,1.0,-3.618,-0.85,3.891,-0.369,-2.916,-0.828,1.053,7.757,-2.023,2.319,0.53,-1.392,1.04,-0.942,0.029,-4.664
-5.342,-0.592,-2.102,0.275,1.0,-4.687,-0.725,4.256,0.164,-2.877,-0.503,0.039,7.729,-2.032,2.467,-0.157,-1.637,0.444,-0.902,-0.04,-4.496
-5.718,-0.867,-0.52,0.181,1.0,-3.023,-0.737,4.827,-0.768,-2.934,-0.517,1.332,8.085,-2.288,2.271,0.933,-1.414,1.157,-0.822,-0.177,-4.113
-5.52,-0.536,-1.897,0.07,1.0,-4.194,-0.569,4.115,-0.241,-2.758,-0.133,0.338,8.04,-2.233,2.348,-0.068,-1.478,0.902,-0.766,-0.024,-4.676
-5.894,-0.529,-1.235,0.338,1.0,-3.727,-0.621,4.037,-0.336,-2.828,0.024,1.649,8.409,-2.282,2.484,0.45,-1.461,0.862,-0.972,0.32,-4.489
-5.239,-0.56,-0.823,0.392,1.0,-3.731,-0.56,4.33,-0.38,-3.49,0.172,0.818,7.226,-1.761,2.035,0.466,-1.515,0.577,-0.738,-0.27,-3.926
-5.78,-0.285,-1.009,0.196,1.0,-3.734,-0.271,4.07,-0.226,-3.381,0.571,2.017,8.343,-2.174,2.369,1.087,-1.638,0.551,-1.066,0.294,-3.986
-5.114,-0.768,0.118,0.18,1.0,-2.496,-0.483,4.696,-0.544,-3.155,-0.756,2.528,8.761,-2.418,2.439,0.075,-1.361,0.113,-0.997,0.003,-4.168
-4.66,-0.579,-1.323,0.2,1.0,-3.94,-0.517,4.354,0.286,-3.142,0.811,0.39,7.366,-1.977,2.41,0.203,-1.475,0.045,-0.881,-0.076,-3.613
-5.694,-0.715,-2.443,0.29,1.0,-4.613,-0.977,3.413,-0.281,-2.659,-0.781,0.078,7.521,-2.062,2.524,0.07,-1.229,1.27,-1.039,0.137,-4.989
-6.139,-0.489,-1.639,0.165,1.0,-4.351,-0.69,3.031,-0.343,-2.931,0.279,1.792,8.717,-2.128,2.2,0.253,-1.516,0.844,-1.087,0.333,-4.81
-4.943,-0.518,-0.79,0.182,1.0,-3.217,-0.486,4.831,-0.071,-3.029,-1.339,1.453,8.302,-2.123,2.729,0.371,-1.678,0.202,-0.777,0.247,-3.729
-5.505,-0.588,-2.065,0.18,1.0,-4.64,-0.786,3.337,0.238,-2.708,-0.703,1.034,8.534,-2.299,2.195,-0.066,-1.549,0.371,-0.877,0.089,-4.597
-6.132,-0.502,-1.277,0.009,1.0,-3.998,-0.498,4.383,-0.175,-3.041,0.477,1.507,8.26,-2.186,2.331,-0.066,-1.499,0.939,-1.062,0.319,-4.923
-5.612,-0.65,-1.989,0.169,1.0,-4.306,-0.842,4.25,0.218,-2.762,0.393,1.316,9.462,-2.531,2.214,0.43,-1.388,0.24,-0.924,0.313,-4.42
-5.334,-0.752,-1.699,0.237,1.0,-4.323,-0.784,3.849,-0.083,-2.87,0.016,0.79,7.919,-2.259,2.399,0.381,-1.439,0.103,-1.069,0.162,-4.209
-5.84,-0.808,-1.714,0.068,1.0,-4.308,-0.934,3.853,-0.277,-3.216,-0.332,0.822,7.618,-1.905,2.36,-0.012,-1.606,1.101,-1.002,0.112,-4.528
-6.147,-0.465,-2.951,0.252,1.0,-5.816,-0.964,4.161,0.265,-2.906,0.054,-0.149,8.233,-2.208,2.167,0.197,-1.419,0.842,-0.902,0.233,-5.104
-5.25,-0.483,-0.48,0.319,1.0,-2.497,-0.393,3.654,-0.592,-2.586,0.489,2.011,7.799,-2.066,2.094,-0.066,-1.239,1.016,-0.7,0.198,-4.36
-4.82,-0.51,-0.396,0.325,1.0,-2.361,-0.523,4.168,-0.531,-2.744,0.404,1.404,7.828,-2.252,2.165,0.002,-1.553,0.458,-0.695,-0.102,-3.786
-5.642,-0.547,-1.476,0.061,1.0,-3.85,-0.578,4.266,0.099,-2.88,0.619,1.768,9.052,-2.288,2.28,-0.023,-1.484,0.885,-0.88,0.347,-4.789
-5.202,-0.483,-1.167,0.129,1.0,-3.593,-0.785,4.054,0.082,-2.965,0.416,0.832,7.323,-1.91,2.402,0.225,-1.354,0.392,-1.162,-0.325,-4.069
-4.978,-0.879,0.384,0.103,1.0,-2.115,-0.687,4.155,-0.465,-3.009,-1.033,2.408,7.808,-2.041,2.426,0.021,-1.424,0.14,-1.002,-0.162,-4.142
-5.438,-0.399,-1.488,0.251,1.0,-3.687,-0.51,3.494,-0.175,-2.671,-0.473,1.34,7.537,-2.111,2.206,0.178,-1.526,0.979,-0.963,0.102,-4.421
-5.158,-0.79,-1.248,0.185,1.0,-3.55,-0.398,4.334,-0.584,-2.822,-0.723,0.217,7.087,-1.899,2.127,0.095,-1.406,1.031,-0.705,-0.142,-4.092
-5.277,-0.332,-0.749,0.019,1.0,-3.033,-0.427,4.25,-0.125,-2.942,0.393,2.174,8.727,-2.334,2.404,0.677,-1.497,0.263,-0.854,0.311,-3.93
-5.721,-0.491,-1.246,0.189,1.0,-3.554,-0.731,4.235,-0.244,-3.0,0.904,1.007,7.256,-1.966,2.202,0.179,-1.492,1.354,-0.888,0.0,-4.592
-6.101,-0.778,-1.75,0.304,1.0,-4.434,-0.821,4.82,-0.12,-2.963,0.147,0.627,8.627,-2.519,2.301,0.465,-1.441,1.042,-0.662,-0.119,-4.81
-6.07,-0.544,-1.413,0.121,1.0,-4.402,-0.705,3.31,-0.04,-3.31,-0.313,1.06,7.238,-1.761,2.157,0.062,-1.68,1.259,-1.033,0.17,-4.62
-4.81,-0.431,-0.91,0.061,1.0,-3.179,-0.387,4.372,-0.095,-2.812,1.231,1.629,7.939,-2.185,2.395,0.499,-1.416,0.06,-0.912,0.092,-3.45
-4.947,-0.658,-1.838,0.187,1.0,-4.229,-0.891,3.668,-0.02,-2.85,-0.135,0.453,7.839,-1.989,2.264,-0.067,-1.329,0.365,-0.782,0.095,-4.239
-5.91,-0.637,-1.582,0.443,1.0,-3.952,-0.528,4.058,-0.515,-2.956,-0.0,1.084,8.648,-2.247,2.296,-0.707,-1.139,1.613,-0.675,0.366,-5.647
-5.664,-1.064,-0.685,0.279,1.0,-3.236,-0.679,4.225,-0.715,-3.119,-0.545,1.5,7.816,-2.21,2.393,0.344,-1.468,0.894,-1.009,0.004,-4.284
-6.194,-0.526,-1.306,0.126,1.0,-3.796,-0.692,3.841,-0.336,-2.928,-0.007,1.682,8.253,-2.202,2.374,0.461,-1.531,1.269,-0.965,0.295,-5.006
-5.379,-0.755,-0.699,0.277,1.0,-3.076,-0.479,4.04,-0.54,-2.844,0.873,1.593,7.513,-2.003,2.245,0.591,-1.671,0.765,-0.826,0.093,-3.799
-6.118,-0.474,-0.651,0.044,1.0,-3.415,-0.558,4.073,-0.331,-3.195,0.94,2.275,8.545,-2.292,2.315,0.061,-1.366,1.162,-0.866,0.24,-5.061
-4.662,-0.778,-1.166,0.233,1.0,-3.563,-0.531,4.293,0.083,-3.035,-1.045,0.718,7.903,-1.947,2.529,0.147,-1.348,-0.156,-0.776,-0.046,-3.861
-4.866,-0.666,-1.428,0.116,1.0,-3.415,-0.489,3.734,0.148,-2.577,0.123,1.349,8.434,-2.286,2.419,-0.145,-1.326,0.233,-0.955,0.199,-4.075
-5.046,-0.56,-1.681,0.162,1.0,-3.836,-0.716,4.043,0.104,-2.533,0.045,0.406,7.309,-2.165,2.266,0.205,-1.295,0.54,-0.926,-0.119,-4.178
-6.122,-0.598,-1.997,0.125,1.0,-4.825,-0.788,3.659,0.149,-3.139,0.226,1.004,8.507,-2.511,2.405,0.175,-1.234,0.385,-1.103,0.191,-4.914
-5.752,-0.512,-1.277,0.197,1.0,-4.093,-0.738,4.51,-0.042,-3.074,0.43,0.733,7.691,-2.032,2.272,1.453,-1.501,0.359,-0.89,0.05,-3.889
-5.795,-0.613,-2.578,0.032,1.0,-5.084,-0.674,3.795,-0.133,-2.807,0.608,-0.144,7.741,-1.965,2.32,-0.637,-1.466,1.176,-0.888,0.047,-5.084
-5.423,-0.488,-2.053,0.231,1.0,-4.338,-0.903,4.336,0.028,-2.645,0.774,0.391,7.768,-1.96,2.402,1.116,-1.377,0.493,-1.093,0.027,-4.052
-5.562,-0.85,-1.561,0.229,1.0,-4.254,-0.905,4.559,-0.138,-3.078,-1.21,0.828,8.214,-2.296,2.683,0.16,-1.515,0.371,-1.09,0.253,-4.416
-5.393,-0.486,-1.541,0.339,1.0,-3.735,-0.643,4.819,-0.222,-2.599,0.044,0.884,7.791,-2.119,2.288,-0.187,-1.371,0.834,-1.107,0.007,-4.405
-5.732,-0.65,-1.887,0.217,1.0,-4.2,-0.873,3.971,-0.445,-2.816,-0.11,1.015,8.562,-2.209,2.038,1.241,-1.681,1.293,-0.745,0.278,-3.988
-5.428,-0.495,-1.147,0.082,1.0,-3.415,-0.742,4.417,-0.238,-2.774,-1.045,0.632,7.804,-1.964,2.112,0.113,-1.186,0.832,-0.806,-0.389,-4.471
-5.857,-0.706,-2.156,0.229,1.0,-4.61,-0.697,2.884,-0.102,-2.942,-0.379,0.863,8.02,-2.372,2.043,0.644,-1.653,0.892,-0.752,0.395,-4.427
-6.009,-0.493,-1.429,0.049,1.0,-4.128,-0.704,4.764,-0.288,-3.235,0.843,0.735,7.847,-2.228,2.423,-0.149,-1.488,0.74,-1.113,-0.249,-4.894
-5.123,-0.542,-1.143,0.064,1.0,-3.432,-0.583,4.238,-0.033,-2.822,-1.028,1.468,8.34,-2.313,2.377,-0.028,-1.392,0.203,-0.914,0.122,-4.399
-5.752,-0.657,-1.281,0.192,1.0,-3.945,-0.866,3.949,-0.124,-2.969,-0.695,0.221,6.838,-1.862,2.272,-0.606,-1.416,0.962,-0.951,-0.3,-4.864
-5.499,-0.682,-0.09,0.131,1.0,-2.546,-0.324,3.661,-0.8,-3.039,0.313,2.352,7.765,-1.887,2.152,-0.361,-1.672,1.054,-1.087,0.226,-4.56
-4.996,-0.59,-0.257,0.257,1.0,-2.921,-0.528,4.153,-0.579,-3.196,0.523,2.117,8.16,-1.993,2.341,0.133,-1.398,0.473,-0.658,0.241,-4.002
-5.7,-0.747,-2.478,0.281,1.0,-4.943,-0.984,4.803,0.068,-2.811,-1.009,-0.312,8.125,-2.039,2.459,0.797,-1.377,0.721,-0.949,-0.077,-4.183
-5.419,-0.66,-1.226,0.323,1.0,-3.497,-0.601,3.327,-0.448,-2.968,0.95,1.835,7.732,-1.959,2.178,0.807,-1.618,1.017,-1.004,0.247,-4.001
-6.171,-0.803,-1.658,0.216,1.0,-4.367,-0.763,3.758,-0.301,-3.103,0.477,1.326,8.22,-2.31,2.246,0.205,-1.553,0.835,-1.144,0.189,-4.853
-5.249,-0.738,-1.576,0.061,1.0,-3.812,-0.587,4.429,-0.101,-2.565,-0.491,1.027,8.345,-2.281,2.457,0.604,-1.57,0.341,-1.058,0.184,-3.687
-6.093,-0.839,-0.706,0.196,1.0,-3.505,-0.711,4.288,-0.704,-3.166,-1.315,1.243,7.484,-1.972,2.381,0.268,-1.613,1.425,-0.969,0.004,-4.637
-5.56,-0.389,-3.053,0.1,1.0,-5.435,-0.965,3.118,0.258,-2.59,0.009,-0.115,8.13,-2.11,1.91,0.036,-1.341,0.569,-0.922,0.188,-4.688
-5.989,-0.692,-1.493,0.359,1.0,-4.402,-0.695,3.801,-0.24,-3.206,-1.529,0.951,8.163,-2.15,2.357,0.054,-1.564,0.703,-0.893,0.376,-4.67
-6.294,-0.618,-1.636,-0.008,1.0,-4.342,-0.579,3.609,0.03,-2.891,-0.581,1.951,9.115,-2.345,2.173,0.409,-1.561,0.683,-1.093,0.511,-4.913
-5.647,-0.743,-1.633,0.342,1.0,-3.9,-0.853,4.534,-0.34,-2.694,-0.173,0.554,7.562,-1.95,2.244,-0.455,-1.282,0.939,-1.093,-0.048,-4.894
-5.263,-0.623,-1.171,0.209,1.0,-3.495,-0.713,3.706,-0.243,-2.915,-0.631,1.41,8.393,-2.154,2.298,0.7,-1.675,0.518,-0.817,0.108,-3.834
-5.5,-0.496,-1.783,0.182,1.0,-4.503,-0.734,3.101,-0.12,-3.097,1.41,1.245,7.876,-1.974,2.054,0.333,-1.751,0.502,-1.024,0.249,-3.961
-5.517,-0.588,-1.214,0.201,1.0,-3.901,-0.771,4.707,-0.161,-3.275,0.196,0.602,7.388,-1.977,2.314,-0.001,-1.515,0.943,-0.783,-0.334,-4.354
-5.352,-0.541,-1.152,0.101,1.0,-3.595,-0.563,4.991,-0.322,-2.73,0.013,1.061,8.055,-2.168,2.57,0.247,-1.094,0.686,-0.954,-0.148,-4.412
-5.271,-0.622,-0.328,0.243,1.0,-2.622,-0.299,3.393,-0.598,-2.908,-1.186,2.644,8.482,-2.234,2.089,0.441,-1.579,0.627,-0.99,0.356,-4.138
-5.559,-0.597,-1.892,0.22,1.0,-4.381,-0.611,4.031,0.033,-2.854,0.094,0.734,7.844,-2.181,2.376,0.239,-1.508,0.556,-1.14,0.146,-4.611
-5.352,-0.404,0.014,-0.003,1.0,-2.436,-0.202,4.143,-0.001,-3.199,1.263,2.867,8.385,-2.375,2.529,0.205,-1.452,0.111,-0.875,0.245,-4.312
-5.337,-0.452,-1.459,0.091,1.0,-4.009,-0.765,3.705,0.027,-2.961,0.322,1.151,7.871,-2.179,2.427,0.706,-1.75,0.476,-0.909,0.114,-3.727
-5.303,-0.5,-1.115,0.167,1.0,-3.79,-0.665,4.066,0.13,-3.045,0.581,1.632,8.467,-2.252,2.149,0.062,-1.792,0.073,-1.076,0.091,-4.026
-5.253,-0.595,-1.85,0.17,1.0,-4.363,-0.608,3.575,-0.027,-2.753,-0.312,0.641,7.201,-1.699,2.018,0.702,-1.632,0.581,-0.859,0.194,-3.923
-5.411,-0.742,-2.217,0.497,1.0,-4.763,-0.872,3.69,-0.201,-2.685,-0.229,0.495,8.147,-2.286,2.192,0.467,-1.394,0.566,-1.036,0.186,-4.284
-5.803,-0.703,-2.738,0.222,1.0,-5.306,-1.006,4.052,-0.212,-2.499,-0.988,-0.195,7.88,-2.007,2.523,1.417,-1.192,0.965,-0.966,0.056,-3.987
-5.945,-0.396,-0.587,0.069,1.0,-3.295,-0.374,4.005,-0.555,-3.162,0.796,2.692,8.664,-2.124,2.13,0.434,-1.501,0.966,-0.885,0.241,-4.725
-4.643,-0.701,-0.727,0.094,1.0,-3.055,-0.589,3.537,-0.246,-2.927,-0.457,1.493,6.744,-1.756,2.331,0.424,-1.395,0.455,-0.935,0.269,-3.744
-5.499,-0.644,-2.551,0.152,1.0,-4.693,-0.806,4.089,0.206,-2.452,-0.803,0.359,8.426,-2.118,2.106,-0.019,-1.339,0.678,-1.172,0.414,-4.614
-5.145,-0.634,-0.609,0.494,1.0,-2.92,-0.736,4.524,-0.549,-2.893,-0.207,0.883,6.908,-1.839,2.427,-0.253,-1.285,0.588,-0.872,-0.353,-4.456
-5.936,-0.735,-0.328,0.132,1.0,-3.138,-0.532,4.37,-0.675,-3.361,-0.924,1.538,7.946,-2.221,2.155,-0.319,-1.746,1.148,-0.888,-0.167,-4.833
-5.477,-0.548,-0.852,0.209,1.0,-3.499,-0.797,4.573,-0.162,-3.135,0.254,1.55,7.737,-2.186,2.334,1.028,-1.6,0.323,-1.136,0.096,-4.002
-5.688,-0.725,-1.604,0.12,1.0,-3.841,-0.759,3.946,-0.372,-2.64,-0.737,0.412,7.299,-2.094,2.248,0.219,-1.461,1.114,-1.106,-0.063,-4.651
-5.141,-0.348,-0.856,0.102,1.0,-3.016,-0.709,4.244,-0.001,-2.67,0.574,1.384,7.931,-2.155,2.396,-0.033,-1.441,0.48,-0.944,-0.058,-4.08
-5.492,-0.432,-0.826,0.134,1.0,-3.23,-0.567,3.86,-0.232,-2.803,0.252,1.531,7.353,-2.004,2.326,-0.198,-1.263,0.656,-1.027,0.1,-4.744
-5.435,-0.514,-0.989,0.246,1.0,-3.851,-0.747,3.771,-0.288,-3.41,-0.014,1.095,7.118,-1.812,2.16,0.285,-1.556,0.359,-0.998,-0.061,-4.32
-5.146,-0.661,-1.541,0.078,1.0,-4.053,-0.707,3.983,0.375,-2.544,-0.055,0.926,7.531,-2.082,2.403,0.323,-1.261,0.106,-0.995,-0.038,-4.169
-5.595,-0.559,-0.949,0.165,1.0,-3.533,-0.609,3.537,-0.101,-3.133,-0.17,1.684,8.25,-2.228,2.165,-0.098,-1.435,0.528,-0.942,0.196,-4.583
-5.418,-0.375,-1.335,0.177,1.0,-3.809,-0.532,4.004,-0.014,-2.941,0.2,0.984,7.744,-1.863,2.366,-0.329,-1.17,0.862,-0.751,-0.032,-5.026
-5.048,-0.567,-1.573,0.121,1.0,-4.03,-0.764,3.89,-0.1,-2.747,0.707,0.714,7.785,-1.987,2.153,0.001,-1.497,0.477,-0.861,0.097,-4.082
-5.536,-0.512,-1.196,0.171,1.0,-3.364,-0.499,3.751,-0.117,-2.887,0.511,1.191,7.307,-2.147,2.285,-0.158,-1.229,0.611,-1.063,-0.191,-4.816
-5.586,-0.721,-2.329,0.128,1.0,-4.756,-0.818,3.31,-0.155,-2.761,0.715,0.188,7.545,-2.021,2.088,1.108,-1.724,0.782,-0.802,0.078,-3.774
-4.96,-0.826,-1.227,0.282,1.0,-3.365,-0.574,4.319,-0.664,-2.836,-0.386,0.965,8.12,-1.999,2.162,0.624,-1.473,0.638,-0.848,-0.035,-3.866
-5.402,-0.411,-1.088,0.293,1.0,-3.561,-0.782,3.741,0.048,-3.037,0.099,1.548,7.814,-2.177,2.209,1.016,-1.459,0.547,-1.089,0.006,-3.7
-5.351,-0.759,-2.302,0.149,1.0,-4.847,-1.02,5.389,-0.071,-2.866,0.322,-0.608,7.733,-1.902,2.451,-0.521,-1.218,0.759,-0.891,-0.397,-4.79
-6.019,-0.505,-1.998,0.258,1.0,-4.763,-0.85,4.073,-0.063,-3.012,0.313,1.019,8.735,-2.306,2.263,0.503,-1.392,0.733,-0.95,0.206,-4.694
-5.718,-0.557,-2.349,0.115,1.0,-5.279,-0.915,4.207,-0.007,-2.961,0.251,-0.07,7.53,-1.802,2.344,0.975,-1.578,0.907,-0.915,0.082,-4.119
-5.23,-0.405,-1.566,0.211,1.0,-4.173,-0.897,3.953,0.298,-2.95,0.493,1.192,7.941,-2.013,2.035,1.372,-1.537,0.184,-1.043,0.245,-3.632
-5.109,-0.68,-0.616,0.071,1.0,-2.743,-0.32,4.491,-0.083,-2.791,0.604,1.842,8.298,-2.291,2.547,-0.208,-1.427,0.347,-0.995,0.112,-4.5
-5.378,-0.482,-0.985,0.172,1.0,-3.223,-0.588,4.381,-0.259,-2.674,1.17,1.749,8.351,-2.104,2.31,0.312,-1.221,0.409,-1.243,0.074,-4.377
-5.926,-0.443,-1.946,0.059,1.0,-4.503,-0.675,5.259,0.05,-2.858,-0.237,0.628,8.7,-2.28,2.312,-0.26,-1.029,0.624,-1.091,-0.203,-5.365
-6.149,-0.595,-1.745,0.192,1.0,-4.25,-0.802,4.476,-0.228,-2.728,-0.356,1.464,9.056,-2.621,2.423,-0.262,-1.262,0.881,-1.147,0.301,-5.278
-4.972,-0.494,-1.025,0.292,1.0,-2.918,-0.796,3.564,-0.323,-2.377,0.125,1.541,8.277,-2.311,2.087,0.178,-1.322,0.539,-0.852,0.161,-4.171
-5.49,-0.674,-2.528,0.171,1.0,-4.961,-0.929,4.726,-0.017,-2.733,0.207,-0.567,7.504,-1.993,2.21,0.037,-1.267,0.851,-0.671,-0.182,-4.486
-5.922,-0.33,-0.65,0.213,1.0,-3.238,-0.507,3.566,-0.222,-3.243,0.249,2.456,8.253,-2.104,2.236,0.517,-1.358,1.11,-0.987,0.105,-4.543
-5.672,-0.678,-0.782,0.092,1.0,-3.252,-0.559,4.666,-0.42,-2.773,0.905,1.493,8.124,-2.188,2.46,-0.155,-1.348,0.88,-1.019,0.05,-4.999
-5.497,-0.6,-1.294,0.231,1.0,-3.847,-0.682,4.256,-0.53,-2.849,0.011,1.084,7.692,-2.134,2.23,0.436,-1.627,0.726,-0.936,0.185,-3.99
-5.514,-0.485,-1.54,0.287,1.0,-4.004,-0.694,4.816,-0.17,-2.876,0.655,0.952,8.507,-2.076,2.352,-0.036,-1.158,0.377,-1.051,0.333,-4.844
-5.661,-0.604,-0.888,0.361,1.0,-3.35,-0.545,4.012,-0.622,-2.878,0.149,1.65,7.915,-2.151,2.179,0.038,-1.617,0.737,-1.065,0.065,-4.475
-5.951,-0.398,-1.705,0.024,1.0,-4.368,-0.766,4.85,0.064,-3.088,0.278,0.461,7.426,-2.258,2.506,0.48,-1.263,0.538,-1.129,-0.103,-4.737
-4.838,-0.771,-1.477,0.263,1.0,-3.606,-0.659,2.983,-0.174,-2.521,1.179,1.588,8.187,-2.204,2.018,0.573,-1.468,0.49,-0.888,0.189,-3.584
-5.729,-0.723,-0.99,0.139,1.0,-3.475,-0.531,3.444,-0.105,-2.982,0.371,2.481,8.908,-2.421,2.257,0.262,-1.463,0.639,-0.895,0.564,-4.768
-5.681,-0.671,-1.276,0.371,1.0,-3.893,-0.715,4.369,-0.38,-2.98,0.015,1.247,8.58,-2.342,2.237,-0.151,-1.304,0.628,-0.781,0.326,-5.085
-5.615,-0.616,-1.0,0.362,1.0,-3.076,-0.439,4.216,-0.557,-2.711,0.06,1.48,7.951,-2.195,2.311,-0.46,-1.306,0.95,-0.872,0.239,-4.92
-5.777,-0.7,-2.014,0.275,1.0,-4.318,-0.78,4.298,-0.157,-2.705,-0.076,0.515,8.068,-2.343,2.217,0.045,-1.414,1.15,-1.026,0.109,-4.824
-5.78,-0.622,-1.287,0.167,1.0,-4.27,-1.042,4.804,0.174,-3.279,-0.942,1.025,8.286,-2.251,2.361,0.654,-1.761,0.177,-0.995,-0.091,-4.264
-5.355,-0.643,-0.622,0.077,1.0,-3.039,-0.751,4.29,-0.195,-2.909,0.301,1.637,8.101,-2.216,2.407,0.333,-1.639,0.509,-0.79,-0.002,-4.095
-5.282,-0.837,-0.905,0.14,1.0,-3.416,-0.673,4.884,-0.721,-3.03,-0.874,0.729,7.534,-1.9,2.495,0.153,-1.423,0.993,-0.834,-0.107,-4.256
-5.059,-0.681,-1.176,0.339,1.0,-3.496,-0.557,3.54,-0.181,-2.892,-0.536,1.262,7.58,-1.862,2.109,0.788,-1.366,0.641,-0.828,0.246,-3.685
-6.012,-0.561,-0.809,0.205,1.0,-3.442,-0.698,4.038,-0.356,-2.926,0.703,1.726,8.024,-2.163,2.272,0.483,-1.696,1.088,-0.901,-0.001,-4.555
-5.773,-0.809,-1.302,0.085,1.0,-4.066,-0.46,4.554,-0.315,-2.954,0.095,0.899,7.955,-2.257,2.474,1.34,-1.504,0.491,-0.827,0.006,-3.941
-6.395,-0.316,-0.89,0.051,1.0,-3.478,-0.54,3.017,-0.244,-3.093,1.103,2.611,8.36,-2.1,1.897,-0.646,-1.46,1.654,-0.935,0.41,-5.696
-4.947,-0.661,-0.955,0.242,1.0,-3.022,-0.566,4.338,-0.151,-2.709,0.605,1.322,7.761,-2.365,2.394,0.281,-1.418,0.41,-0.776,0.102,-4.172
-6.127,-0.6,-0.796,0.255,1.0,-3.408,-0.748,4.538,-0.503,-3.113,-0.076,1.442,7.943,-2.368,2.259,0.582,-1.508,1.082,-0.99,-0.229,-4.491
-5.472,-0.686,-2.181,0.227,1.0,-4.726,-0.71,3.697,0.05,-3.085,-0.426,0.351,7.716,-1.895,2.343,-0.376,-1.486,0.579,-1.132,0.306,-4.739
-5.472,-0.31,-1.704,0.089,1.0,-4.089,-0.516,4.333,0.399,-2.728,0.016,1.421,8.78,-2.029,2.618,0.264,-1.406,0.317,-1.133,0.257,-4.483
-5.858,-0.456,-2.302,0.37,1.0,-4.739,-0.762,4.353,-0.204,-2.874,-0.049,0.522,8.467,-2.326,2.401,0.784,-1.527,0.786,-1.087,0.014,-4.316
-5.846,-0.562,-1.575,0.131,1.0,-4.372,-0.917,4.604,-0.037,-2.905,0.358,1.0,8.18,-2.07,2.402,-0.01,-1.42,0.704,-0.99,0.071,-4.743
-5.662,-0.439,-1.674,0.292,1.0,-4.236,-0.744,4.976,0.061,-2.895,0.755,0.714,8.198,-2.155,2.355,0.565,-1.213,0.508,-1.008,-0.188,-4.391
-5.192,-0.469,-1.227,0.247,1.0,-3.76,-0.616,4.133,-0.297,-3.123,1.408,0.842,7.266,-1.961,2.309,0.454,-1.548,0.745,-0.657,0.076,-3.916
-4.471,-0.71,-0.683,0.247,1.0,-2.824,-0.377,4.223,-0.352,-2.573,-1.021,1.234,7.671,-1.803,2.432,-0.24,-1.203,0.421,-0.841,0.136,-3.881
-4.874,-0.419,-0.884,0.123,1.0,-3.45,-0.757,4.478,-0.125,-3.022,0.447,1.161,7.909,-1.98,2.115,0.465,-1.493,0.01,-0.697,-0.109,-3.616
