Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,y,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
147,-0.395,-0.726,-0.362,-2.991,1.043,-0.044,4.706,0.82,0.274,0.0,0.922,0.116,-0.195,0.06,0.447,-1.266,1.192,0.514,5.071,-0.079,0.843
148,-0.487,-0.484,-0.472,-2.237,0.471,-0.369,3.587,0.435,0.458,0.0,0.699,0.047,-0.294,0.314,0.236,-1.188,0.993,0.464,3.613,-0.296,0.492
149,-0.052,-0.859,-0.582,-2.604,0.388,0.031,4.018,0.599,0.267,0.0,0.73,0.155,-0.227,0.032,0.219,-0.813,0.656,0.6,3.976,0.026,0.621
150,-0.18,-0.414,-0.602,-2.171,0.476,-0.033,3.34,0.585,0.372,0.0,0.645,0.014,-0.125,0.163,0.31,-0.828,0.837,0.637,3.836,0.059,0.8
151,-0.193,-0.768,-0.844,-2.923,0.448,0.392,4.219,0.587,0.209,0.0,0.521,0.164,-0.282,-0.566,0.325,-0.538,0.678,0.816,4.413,0.278,0.824
152,-0.102,-0.585,-0.606,-2.657,0.55,0.15,4.162,0.617,0.159,0.0,0.857,0.008,-0.198,-0.4,0.103,-0.636,0.636,0.652,4.593,0.358,1.046
153,-0.32,-0.533,-0.678,-2.476,0.56,0.233,4.306,0.581,0.307,0.0,0.823,-0.051,-0.403,-0.363,0.171,-0.597,0.708,0.49,4.721,0.427,0.764
154,-0.252,-0.811,-0.838,-3.118,0.545,-0.047,4.684,0.757,0.16,0.0,0.89,0.183,-0.251,-0.211,0.275,-0.817,0.967,0.834,4.874,-0.038,0.635
155,-0.326,-0.517,-0.499,-2.193,0.395,-0.136,3.731,0.569,0.174,0.0,0.86,-0.049,-0.263,0.08,0.267,-0.825,0.746,0.244,3.919,0.087,0.903
156,-0.013,-0.747,-0.485,-2.381,0.535,-0.145,4.155,0.792,0.071,0.0,0.675,-0.078,-0.145,0.345,0.433,-1.039,0.935,0.261,4.568,-0.017,0.714
157,-0.481,-0.482,-0.446,-2.303,0.594,-0.208,4.136,0.428,0.23,0.0,0.68,0.078,-0.2,0.384,0.276,-1.197,1.066,0.406,4.22,-0.258,0.765
158,-0.325,-0.384,-0.475,-2.182,0.254,-0.325,3.596,0.741,0.295,0.0,0.835,-0.121,-0.394,0.411,0.252,-0.994,0.709,0.216,3.406,-0.249,0.625
159,-0.655,-0.739,-0.404,-2.447,0.523,-0.508,4.223,0.317,0.554,0.0,0.715,0.161,-0.408,0.831,0.328,-1.59,1.296,0.375,3.765,-0.744,0.383
160,-0.306,-0.705,-0.512,-2.449,0.26,-0.223,4.044,0.644,0.155,0.0,0.918,-0.05,-0.254,0.396,0.203,-1.068,0.859,0.337,3.907,-0.167,0.732
161,-0.166,-0.604,-0.333,-2.553,0.492,-0.376,3.974,0.779,0.214,0.0,0.84,-0.273,-0.274,0.659,0.414,-1.52,1.076,0.442,3.659,-0.678,0.386
162,-0.216,-0.634,-0.502,-2.375,0.582,-0.356,4.015,0.468,0.183,0.0,0.667,-0.038,-0.074,0.634,0.218,-1.274,0.857,0.481,3.832,-0.534,0.706
163,-0.233,-0.572,-0.564,-2.518,0.55,-0.131,4.536,0.526,0.359,0.0,0.944,-0.183,-0.149,0.173,0.243,-0.852,0.845,0.401,4.592,-0.154,0.774
164,-0.426,-0.333,-0.731,-2.289,0.425,-0.11,4.008,0.43,0.203,0.0,0.821,-0.057,-0.142,0.311,0.275,-1.112,0.847,0.461,4.398,-0.017,0.789
165,-0.414,-0.431,-0.419,-2.626,0.534,-0.362,4.331,0.626,0.3,0.0,0.596,0.101,-0.449,0.429,0.259,-1.002,0.947,0.526,4.113,-0.306,0.625
166,-0.47,-0.51,-0.376,-2.093,0.339,-0.462,3.542,0.41,0.211,0.0,0.694,-0.094,-0.05,0.763,0.273,-1.194,0.904,0.241,3.494,-0.434,0.466
167,-0.421,-0.474,-0.329,-2.019,0.374,-0.514,3.151,0.495,0.34,0.0,0.42,0.027,-0.417,0.922,0.093,-1.489,0.941,0.242,3.036,-0.326,0.721
168,0.067,-0.514,-0.63,-2.108,0.448,-0.209,3.714,0.62,0.1,0.0,0.725,-0.056,-0.309,0.276,0.295,-0.758,0.752,0.203,3.808,-0.031,0.908
169,-0.424,-0.798,-0.784,-2.963,0.605,0.294,4.345,0.691,0.248,0.0,0.803,0.017,-0.199,-0.29,0.158,-0.632,0.667,0.718,4.617,0.445,1.064
170,-0.299,-0.443,-0.443,-2.316,0.417,-0.049,4.239,0.442,0.262,0.0,0.769,-0.102,-0.197,0.335,0.256,-1.153,1.006,0.043,4.766,0.124,0.887
171,-0.352,-0.642,-0.56,-2.525,0.333,-0.309,4.143,0.563,0.202,0.0,0.652,0.065,-0.299,0.333,0.222,-1.047,0.92,0.477,3.905,-0.191,0.702
172,-0.172,-0.723,-0.66,-2.896,0.446,-0.089,4.425,0.929,0.382,0.0,0.667,0.143,-0.369,0.061,0.302,-0.825,0.878,0.77,4.313,-0.01,0.682
173,-0.351,-0.513,-0.315,-2.18,0.402,-0.589,3.367,0.44,0.085,0.0,0.689,0.025,-0.283,0.983,0.324,-1.386,1.039,0.378,3.035,-0.606,0.335
174,-0.202,-0.446,-0.594,-2.235,0.471,-0.186,4.138,0.655,0.178,0.0,0.83,0.177,-0.278,0.242,0.301,-1.035,0.93,0.226,4.412,0.052,0.8
175,-0.465,-0.64,-0.53,-2.826,0.646,0.335,4.408,0.637,0.348,0.0,0.593,-0.282,-0.385,-0.405,0.069,-0.219,0.582,0.512,4.776,0.522,0.897
176,-0.363,-0.384,-0.443,-2.057,0.506,-0.376,3.63,0.403,0.559,0.0,0.603,-0.129,-0.227,0.51,0.116,-0.983,0.84,0.155,3.68,-0.301,0.725
177,-0.205,-0.681,-0.366,-2.442,0.58,-0.319,4.229,0.693,0.199,0.0,1.089,-0.122,-0.269,0.302,0.369,-0.978,0.751,0.259,4.255,0.046,0.814
178,-0.128,-0.898,-0.564,-2.636,0.416,0.018,4.165,0.426,0.097,0.0,1.095,-0.258,0.016,-0.05,-0.017,-0.827,0.815,0.504,4.541,0.214,0.824
179,-0.284,-0.703,-0.49,-2.76,0.74,0.031,4.606,0.516,0.118,0.0,0.822,0.207,-0.192,-0.08,0.157,-0.954,1.083,0.342,5.045,0.145,0.682
180,-0.405,-0.218,-0.603,-2.084,0.642,-0.208,3.439,0.511,0.297,0.0,0.587,-0.062,-0.27,0.302,0.364,-1.059,0.78,0.455,3.365,-0.134,0.803
181,-0.489,-0.529,-0.635,-2.431,0.516,-0.245,3.833,0.429,0.21,0.0,0.882,-0.109,-0.371,0.23,0.047,-0.951,0.826,0.506,4.035,-0.038,0.867
182,-0.215,-0.728,-0.616,-2.922,0.58,0.01,3.995,0.836,0.285,0.0,0.791,-0.056,-0.245,0.028,0.301,-0.731,0.722,0.697,4.166,0.202,0.979
183,0.008,-0.663,-0.464,-2.647,0.368,-0.356,4.289,0.814,0.174,0.0,0.703,-0.153,-0.299,0.47,0.335,-1.287,0.936,0.527,4.176,-0.292,0.523
184,-0.33,-0.74,-0.574,-2.502,0.756,-0.097,4.459,0.57,0.226,0.0,0.864,0.183,-0.439,0.297,0.343,-1.227,1.075,0.388,4.309,-0.063,0.9
185,-0.309,-0.449,-0.807,-2.506,0.46,0.351,3.753,0.462,0.38,0.0,0.613,0.243,-0.191,-0.592,0.314,-0.49,0.761,0.762,4.781,0.716,1.059
186,-0.292,-0.596,-0.436,-2.451,0.292,-0.148,3.567,0.805,0.417,0.0,0.642,-0.127,-0.401,0.159,0.355,-1.023,0.827,0.496,3.603,-0.18,0.721
187,-0.32,-0.66,-0.356,-2.593,0.649,-0.42,4.246,0.616,0.266,0.0,0.584,0.006,-0.346,0.745,0.247,-1.161,0.999,0.364,3.939,-0.484,0.577
188,-0.314,-0.727,-0.678,-2.782,0.85,0.179,4.971,0.505,0.156,0.0,0.99,0.142,-0.006,-0.313,0.298,-0.604,0.785,0.429,5.786,0.505,0.921
189,-0.098,-0.607,-0.458,-2.434,0.532,-0.204,3.97,0.548,0.127,0.0,0.738,0.015,-0.075,0.432,0.44,-0.982,0.846,0.385,4.093,-0.198,0.734
190,-0.082,-0.63,-0.365,-2.707,0.824,-0.141,5.032,0.539,0.222,0.0,0.993,-0.027,-0.354,0.325,0.193,-1.084,0.974,0.305,4.849,-0.105,0.761
191,-0.529,-0.741,-0.527,-2.64,0.525,-0.285,4.192,0.587,0.139,0.0,0.828,0.323,-0.106,0.296,0.388,-1.125,0.908,0.438,4.381,-0.078,1.015
192,-0.286,-0.665,-0.576,-2.882,0.528,-0.33,4.372,0.763,0.294,0.0,0.896,0.052,-0.377,0.254,0.452,-1.092,0.858,0.473,4.29,-0.229,0.818
193,-0.299,-0.616,-0.561,-2.773,0.732,-0.404,4.442,0.736,0.237,0.0,0.915,-0.107,-0.162,0.526,0.442,-1.402,0.923,0.42,4.356,-0.243,0.867
194,-0.114,-0.417,-0.616,-2.57,0.405,0.124,4.133,0.816,0.207,0.0,0.832,0.012,-0.15,-0.342,0.414,-0.671,0.786,0.6,4.649,0.251,0.737
195,-0.25,-0.49,-0.431,-2.508,0.443,-0.01,4.064,0.659,0.214,0.0,0.705,0.046,-0.286,0.251,0.402,-0.92,0.8,0.402,4.051,-0.001,0.94
196,-0.103,-0.412,-0.826,-2.526,0.285,0.474,3.703,0.354,0.223,0.0,0.519,-0.001,-0.351,-0.602,0.191,-0.461,0.627,0.757,4.17,0.664,1.044
197,-0.313,-0.437,-0.68,-2.603,0.356,-0.15,4.19,0.84,0.35,0.0,0.72,-0.006,-0.451,0.028,0.195,-0.626,0.691,0.543,3.877,-0.208,0.958
198,-0.587,-0.393,-0.76,-2.615,0.432,0.318,4.456,0.521,0.461,0.0,0.725,-0.115,-0.473,-0.347,-0.028,-0.493,0.505,0.593,4.61,0.472,0.954
199,-0.53,-0.729,-0.701,-2.686,0.56,0.486,3.819,0.248,0.087,0.0,0.755,-0.075,-0.118,-0.713,0.083,-0.266,0.42,0.678,4.264,0.684,0.963
200,-0.521,-0.575,-0.387,-2.115,0.585,-0.246,3.983,0.544,0.152,0.0,0.911,0.112,-0.521,0.421,0.209,-1.3,1.12,0.187,4.029,-0.077,0.75
201,-0.436,-0.562,-0.493,-2.571,0.461,-0.333,4.152,0.574,-0.034,0.0,1.024,0.175,-0.112,0.41,0.181,-1.247,0.978,0.519,4.486,-0.126,0.706
202,-0.266,-0.422,-0.597,-2.542,0.408,0.129,3.617,0.61,0.375,0.0,0.977,-0.235,-0.375,-0.008,0.352,-0.837,0.854,0.468,3.513,-0.056,0.793
203,-0.343,-0.713,-0.387,-2.604,0.643,-0.156,4.813,0.479,0.15,0.0,0.861,-0.004,-0.173,0.544,0.219,-1.111,1.08,0.175,4.886,-0.262,0.861
204,-0.243,-0.656,-0.484,-2.735,0.714,-0.301,4.138,0.577,0.326,0.0,0.767,0.097,-0.236,0.213,0.316,-0.959,0.895,0.55,4.168,-0.047,0.758
205,-0.416,-0.561,-0.363,-2.295,0.363,-0.3,3.595,0.548,0.355,0.0,0.638,-0.198,-0.24,0.724,0.23,-1.146,0.994,0.32,3.542,-0.538,0.492
206,-0.018,-0.73,-0.538,-2.666,0.474,-0.009,4.219,0.493,0.07,0.0,0.783,0.209,-0.247,-0.025,0.214,-0.757,0.714,0.507,4.566,0.221,1.113
207,-0.293,-0.626,-0.489,-2.473,0.38,-0.549,3.847,0.71,0.317,0.0,0.454,0.004,-0.245,0.976,0.151,-1.198,0.844,0.452,3.513,-0.594,0.692
208,-0.631,-0.447,-0.451,-2.065,0.405,-0.313,3.837,0.467,0.428,0.0,0.76,0.057,-0.309,0.523,0.421,-1.154,0.947,0.302,3.935,-0.201,0.644
209,-0.176,-0.638,-0.565,-2.99,0.628,0.177,4.934,0.583,0.014,0.0,0.878,0.008,-0.199,0.093,0.241,-1.024,0.894,0.451,5.249,0.186,0.898
210,0.019,-0.435,-0.343,-2.31,0.489,-0.408,3.659,0.706,-0.041,0.0,0.749,0.056,-0.235,0.997,0.235,-1.247,1.09,0.261,3.367,-0.64,0.709
211,-0.05,-0.393,-0.721,-2.194,0.235,0.133,2.914,0.46,0.077,0.0,0.466,-0.184,-0.158,-0.299,0.426,-0.622,0.387,0.807,3.174,0.267,0.955
212,-0.323,-0.449,-0.423,-1.978,0.285,-0.388,3.261,0.47,0.134,0.0,0.438,-0.038,-0.247,0.603,-0.011,-0.819,0.749,0.341,3.45,-0.193,0.75
213,-0.291,-0.834,-0.535,-2.797,0.857,-0.189,4.599,0.547,0.116,0.0,0.723,-0.071,-0.3,0.259,0.276,-0.917,0.986,0.375,4.551,-0.218,0.829
214,-0.344,-0.79,-0.397,-2.737,0.712,-0.207,4.572,0.635,0.144,0.0,0.9,0.072,-0.258,0.351,0.352,-1.198,1.138,0.376,4.439,-0.299,0.854
215,-0.326,-0.61,-0.546,-2.702,0.734,-0.141,4.514,0.659,0.149,0.0,0.883,0.012,-0.13,0.04,0.497,-0.945,0.718,0.586,4.63,-0.018,0.753
216,-0.381,-0.642,-0.461,-2.329,0.316,-0.367,3.897,0.444,0.223,0.0,0.881,0.099,-0.248,0.602,0.258,-1.244,0.871,0.412,3.769,-0.166,0.636
217,-0.197,-0.95,-0.538,-2.863,0.853,0.011,5.033,0.75,0.233,0.0,0.956,0.02,-0.427,-0.176,0.353,-0.811,0.87,0.542,5.07,0.183,1.073
218,-0.209,-0.403,-0.357,-2.285,0.119,-0.531,3.216,0.528,0.232,0.0,0.594,-0.374,-0.301,0.91,0.269,-1.33,0.599,0.319,2.784,-0.695,0.235
219,-0.577,-0.692,-0.446,-2.291,0.5,-0.097,3.965,0.584,0.438,0.0,0.902,0.09,-0.262,0.228,0.128,-0.943,0.899,0.336,3.964,-0.146,0.705
220,-0.233,-0.569,-0.392,-2.468,0.477,-0.188,4.077,0.779,0.129,0.0,0.858,-0.056,-0.322,0.548,0.581,-1.189,0.825,0.39,3.885,-0.3,0.47
221,-0.447,-0.558,-0.437,-2.166,0.409,-0.717,3.076,0.412,0.126,0.0,0.597,0.122,-0.31,0.954,0.126,-1.425,1.01,0.466,2.801,-0.748,0.489
222,-0.428,-0.327,-0.529,-2.051,0.428,0.152,3.983,0.586,0.354,0.0,0.927,-0.069,-0.236,0.232,0.275,-0.819,0.698,0.209,4.378,0.202,0.882
223,-0.396,-0.466,-0.472,-2.466,0.388,-0.204,4.231,0.741,0.338,0.0,0.947,-0.056,-0.553,0.233,0.414,-1.035,0.84,0.353,4.249,-0.019,0.781
224,-0.356,-0.529,-0.901,-2.44,0.467,-0.162,3.844,0.733,0.297,0.0,0.628,0.284,-0.439,0.267,0.247,-0.881,0.791,0.614,3.836,-0.187,1.001
225,-0.379,-0.816,-0.692,-2.978,0.705,-0.208,4.74,0.511,0.205,0.0,0.896,0.285,-0.29,-0.049,0.311,-0.994,0.915,0.6,4.641,-0.067,0.813
226,-0.341,-0.818,-0.743,-3.026,0.746,0.046,4.985,0.792,0.295,0.0,0.935,0.227,-0.381,-0.002,0.177,-1.14,0.865,0.67,4.878,-0.115,0.859
227,-0.281,-0.815,-0.617,-3.129,0.75,-0.004,5.364,0.589,-0.169,0.0,1.181,0.249,-0.144,0.12,0.348,-1.0,0.929,0.528,5.532,0.075,0.959
228,-0.514,-0.47,-0.476,-2.274,0.514,-0.244,3.815,0.579,0.38,0.0,0.69,0.096,-0.515,0.503,0.337,-0.881,0.739,0.423,3.562,-0.132,0.562
229,-0.443,-0.619,-0.304,-2.355,0.364,-0.136,3.762,0.504,0.365,0.0,0.897,-0.1,-0.165,0.273,0.333,-0.92,1.038,0.306,4.076,-0.138,0.814
230,-0.198,-0.308,-0.339,-1.861,0.335,-0.494,3.247,0.363,0.103,0.0,0.803,-0.067,-0.19,0.916,0.061,-1.23,1.132,0.197,3.465,-0.373,0.391
231,-0.215,-0.527,-0.616,-2.354,0.324,0.308,4.054,0.611,0.246,0.0,0.828,-0.094,-0.312,-0.32,0.202,-0.671,0.748,0.559,4.298,0.314,0.781
232,-0.542,-0.385,-0.244,-2.398,0.469,-0.347,4.084,0.72,0.407,0.0,0.931,-0.212,-0.438,0.374,0.264,-1.027,0.948,0.299,3.684,-0.336,0.576
233,0.081,-0.561,-0.458,-2.118,0.343,-0.202,3.363,0.7,0.433,0.0,0.546,-0.213,-0.357,0.295,0.246,-0.835,0.905,0.309,3.728,0.078,0.634
234,-0.278,-0.35,-0.17,-1.778,0.255,-0.445,3.226,0.557,0.408,0.0,0.924,-0.324,-0.445,0.936,0.376,-1.511,0.955,0.176,3.022,-0.351,0.612
235,-0.543,-0.684,-0.728,-2.403,0.422,0.312,4.232,0.668,0.434,0.0,0.755,0.005,-0.406,-0.348,0.039,-0.326,0.472,0.442,4.455,0.572,1.108
236,-0.43,-0.349,-0.341,-2.124,0.29,-0.262,3.197,0.615,0.321,0.0,0.809,-0.118,-0.199,0.444,0.122,-1.054,0.905,0.197,3.606,-0.072,0.638
237,-0.456,-0.609,-0.667,-2.661,0.511,0.009,4.264,0.577,0.378,0.0,0.752,0.381,-0.308,-0.056,0.083,-0.826,0.914,0.737,4.479,0.158,0.953
238,-0.321,-0.434,-0.419,-2.383,0.391,-0.501,3.812,0.591,0.378,0.0,0.668,0.023,-0.33,0.543,0.412,-1.397,0.833,0.505,3.369,-0.476,0.453
239,-0.178,-0.602,-0.401,-2.443,0.566,-0.377,3.877,0.822,0.208,0.0,0.554,0.111,-0.323,0.735,0.435,-1.255,1.088,0.4,3.764,-0.34,0.77
240,-0.319,-0.666,-0.744,-2.852,0.699,0.579,4.389,0.687,0.091,0.0,0.771,-0.026,-0.337,-0.749,0.271,-0.485,0.741,0.627,4.81,0.658,1.01
241,-0.493,-0.56,-0.545,-2.493,0.676,-0.173,4.742,0.517,0.171,0.0,1.031,0.183,-0.177,0.508,0.446,-1.396,1.112,0.288,4.881,-0.325,0.787
242,-0.535,-0.691,-0.72,-2.618,0.347,0.16,4.044,0.654,0.353,0.0,0.716,-0.01,-0.477,-0.096,0.298,-0.868,0.905,0.703,4.253,0.159,0.713
243,-0.542,-0.716,-0.416,-2.504,0.467,-0.423,4.075,0.685,0.264,0.0,0.89,0.25,-0.179,0.667,0.105,-1.282,1.115,0.351,3.921,-0.488,0.697
244,-0.215,-0.681,-0.553,-2.956,0.549,-0.083,4.712,0.882,0.267,0.0,1.037,0.093,-0.48,0.293,0.142,-0.91,0.755,0.46,4.291,-0.123,0.801
245,-0.031,-0.709,-0.413,-2.403,0.412,-0.396,3.736,0.812,0.235,0.0,0.572,-0.059,-0.187,0.585,0.191,-1.206,0.971,0.325,3.703,-0.463,0.579
246,-0.539,-0.614,-0.654,-2.565,0.766,-0.098,4.28,0.67,0.387,0.0,0.695,0.179,-0.322,0.253,0.464,-1.122,0.729,0.491,4.191,-0.075,0.799
247,-0.485,-0.794,-0.459,-2.805,0.619,-0.008,4.054,0.803,0.369,0.0,0.887,0.159,-0.324,-0.035,0.322,-1.074,0.924,0.52,4.233,0.008,0.753
248,-0.154,-0.522,-0.514,-2.307,0.221,-0.034,3.505,0.537,0.24,0.0,0.83,-0.098,-0.29,-0.083,0.064,-0.401,0.631,0.501,3.705,0.211,0.835
249,-0.198,-0.705,-0.456,-2.819,0.549,-0.358,4.401,0.706,0.213,0.0,0.643,-0.062,-0.261,0.275,0.395,-1.069,0.954,0.48,4.431,-0.207,0.557
250,-0.425,-0.549,-0.658,-2.635,0.529,0.125,4.319,0.65,0.333,0.0,0.852,-0.029,-0.221,-0.022,0.264,-0.725,0.588,0.45,4.862,0.295,0.785
251,-0.301,-0.789,-0.589,-2.73,0.608,-0.143,4.538,0.776,0.369,0.0,0.653,0.023,-0.294,0.172,0.245,-0.885,0.885,0.569,4.526,-0.057,0.834
252,-0.361,-0.488,-0.51,-2.393,0.56,-0.299,4.075,0.678,0.169,0.0,0.895,0.028,-0.193,0.312,0.281,-1.011,0.904,0.318,4.135,-0.165,0.688
253,-0.34,-0.381,-0.375,-2.215,0.407,-0.415,4.025,0.521,0.291,0.0,0.79,-0.193,-0.375,0.508,0.22,-1.066,0.734,0.235,4.009,-0.278,0.57
254,-0.34,-0.596,-0.631,-2.248,0.365,-0.059,3.796,0.655,0.27,0.0,0.805,-0.283,-0.214,0.155,0.291,-0.844,0.604,0.389,4.156,0.233,0.807
255,-0.367,-0.546,-0.496,-2.689,0.508,-0.288,4.254,0.535,0.202,0.0,0.768,0.183,-0.397,0.123,0.235,-1.057,1.193,0.563,4.386,-0.227,0.591
256,-0.213,-0.352,-0.505,-2.064,0.337,-0.09,3.192,0.445,0.247,0.0,0.546,0.05,-0.164,0.145,0.448,-0.99,0.801,0.426,3.458,-0.207,0.55
257,-0.463,-0.204,-0.444,-1.882,0.515,0.081,3.944,0.527,0.295,0.0,0.859,-0.136,-0.48,0.077,0.116,-0.816,0.741,0.143,4.191,0.318,0.77
258,-0.084,-0.434,-0.641,-2.53,0.427,0.191,3.363,0.74,0.164,0.0,0.761,0.011,-0.384,-0.492,0.269,-0.751,0.647,0.67,3.722,0.443,0.879
259,-0.244,-0.241,-0.475,-2.018,0.463,-0.188,3.693,0.687,0.363,0.0,0.666,-0.096,-0.15,0.253,0.234,-0.868,0.999,0.418,3.975,-0.11,0.736
260,-0.3,-0.594,-0.575,-2.334,0.698,-0.353,3.752,0.728,0.362,0.0,0.625,0.025,-0.267,0.225,0.156,-1.027,0.968,0.585,3.701,-0.256,0.853
261,-0.445,-0.767,-0.723,-2.639,0.517,-0.08,4.488,0.612,0.315,0.0,0.754,-0.053,-0.247,0.091,0.248,-0.893,0.615,0.647,4.417,0.095,0.854
262,-0.416,-0.658,-0.549,-2.816,0.621,-0.112,4.636,0.443,0.227,0.0,1.092,0.173,-0.144,0.037,-0.114,-0.642,0.879,0.35,5.17,0.364,0.967
263,-0.329,-0.679,-0.596,-2.825,0.51,-0.262,3.973,0.892,0.445,0.0,0.726,0.089,-0.443,0.262,0.29,-1.065,1.018,0.765,3.695,-0.293,0.585
264,0.102,-0.558,-0.385,-2.328,0.324,-0.187,3.69,0.716,0.061,0.0,0.76,-0.359,-0.214,0.465,0.281,-0.991,0.783,0.33,3.852,-0.085,0.739
265,-0.433,-0.625,-0.383,-2.58,0.451,-0.385,4.168,0.5,0.332,0.0,0.878,-0.064,-0.172,0.528,0.254,-1.218,0.925,0.352,4.098,-0.313,0.595
266,-0.637,-0.707,-0.69,-2.775,0.504,-0.472,4.594,0.76,0.272,0.0,0.898,0.131,-0.543,0.371,0.41,-1.117,0.861,0.594,4.1,-0.494,0.765
267,-0.243,-0.408,-0.545,-2.314,0.36,-0.124,3.71,0.659,0.189,0.0,0.732,0.103,-0.235,0.401,0.202,-0.988,0.958,0.403,3.861,-0.199,0.587
268,-0.679,-0.511,-0.656,-2.372,0.429,-0.09,3.522,0.636,0.391,0.0,0.691,0.293,-0.339,0.089,0.182,-0.88,0.865,0.44,3.84,-0.033,0.797
269,-0.172,-0.661,-0.305,-2.609,0.638,-0.13,4.535,0.718,0.367,0.0,0.719,-0.0,-0.362,0.199,0.184,-0.817,0.883,0.439,4.226,-0.188,0.771
270,-0.341,-0.729,-0.903,-2.996,0.566,-0.074,4.272,0.743,0.338,0.0,0.813,-0.018,-0.167,-0.117,0.305,-0.705,0.594,0.823,4.356,0.156,0.799
271,-0.213,-0.724,-0.565,-2.467,0.411,-0.348,3.87,0.719,0.26,0.0,0.732,0.123,-0.319,0.343,0.405,-1.148,0.905,0.557,3.744,-0.368,0.839
272,-0.266,-0.563,-0.215,-2.259,0.446,-0.448,3.865,0.548,0.243,0.0,0.786,-0.295,-0.424,0.953,0.161,-1.246,1.004,0.189,3.659,-0.449,0.338
273,-0.11,-0.541,-0.388,-2.016,0.398,-0.301,3.673,0.376,0.219,0.0,0.564,-0.076,-0.283,0.695,0.096,-1.006,0.871,0.09,3.864,-0.215,0.673
274,-0.554,-0.544,-0.378,-2.219,0.471,-0.318,3.832,0.603,0.477,0.0,0.773,-0.126,-0.374,0.776,0.369,-1.318,0.949,0.235,3.389,-0.447,0.363
275,-0.481,-0.532,-0.417,-2.138,0.371,-0.47,4.355,0.664,0.498,0.0,0.761,0.065,-0.44,0.83,0.379,-1.331,1.122,0.144,3.944,-0.546,0.386
276,-0.391,-0.433,-0.309,-2.41,0.635,-0.232,4.386,0.588,0.409,0.0,0.883,-0.147,-0.322,0.499,0.118,-1.057,0.709,0.215,4.469,0.004,0.93
277,-0.379,-0.4,-0.313,-1.904,0.115,-0.224,3.085,0.405,0.354,0.0,0.689,-0.029,-0.33,0.507,0.245,-1.209,0.835,0.132,3.254,-0.177,0.582
278,-0.769,-0.39,-0.317,-2.298,0.735,-0.332,3.834,0.535,0.254,0.0,0.956,0.126,-0.366,0.813,0.343,-1.363,1.117,0.096,3.829,-0.268,0.728
279,-0.611,-0.428,-0.438,-1.921,0.344,-0.448,3.868,0.647,0.282,0.0,0.744,0.237,-0.295,0.852,0.363,-1.331,1.004,0.142,3.792,-0.523,0.813
280,0.067,-0.595,-0.399,-3.115,0.693,0.023,5.175,0.607,0.139,0.0,0.861,-0.297,-0.136,0.037,0.232,-0.912,0.775,0.463,5.572,0.208,0.925
281,-0.535,-0.832,-0.543,-2.748,0.723,-0.002,4.602,0.473,0.162,0.0,0.877,0.066,-0.181,0.125,0.125,-0.928,0.866,0.484,4.673,0.005,0.57
282,-0.18,-0.44,-0.432,-2.054,0.363,-0.233,3.26,0.359,0.134,0.0,0.461,-0.088,-0.484,0.292,0.045,-0.715,0.937,0.305,3.279,-0.158,0.675
283,-0.376,-0.596,-0.286,-2.317,0.569,-0.494,3.531,0.589,0.16,0.0,0.56,-0.06,-0.27,0.835,0.2,-1.411,1.007,0.233,3.388,-0.485,0.611
284,-0.293,-0.582,-0.507,-2.634,0.565,-0.248,4.458,0.617,0.157,0.0,0.956,-0.036,-0.279,0.222,0.231,-0.965,1.114,0.354,4.655,-0.084,0.84
285,-0.532,-0.668,-0.967,-2.659,0.442,0.448,4.008,0.588,0.421,0.0,0.543,-0.13,-0.555,-0.805,0.168,-0.101,0.532,0.952,4.251,0.649,0.849
286,-0.387,-0.81,-0.53,-2.723,0.504,-0.404,4.136,0.724,0.428,0.0,0.693,0.04,-0.289,0.311,0.254,-1.05,0.903,0.665,4.111,-0.313,0.614
287,-0.247,-0.638,-0.515,-2.499,0.341,-0.233,3.559,0.733,0.479,0.0,0.454,-0.121,-0.433,0.252,0.388,-0.986,0.766,0.566,3.471,-0.174,0.701
288,-0.353,-0.601,-0.656,-2.523,0.683,0.262,4.27,0.699,0.412,0.0,0.96,-0.009,-0.34,-0.215,0.358,-0.81,0.745,0.495,4.696,0.212,0.838
289,-0.391,-0.492,-0.403,-2.237,0.415,-0.307,4.349,0.449,0.282,0.0,0.74,0.032,-0.218,0.63,0.151,-1.139,1.055,0.339,4.415,-0.321,0.839
290,-0.606,-0.754,-0.495,-2.923,0.391,-0.123,4.536,0.849,0.389,0.0,0.796,0.019,-0.307,0.11,0.287,-0.884,0.783,0.52,4.381,-0.122,0.655
291,-0.242,-0.399,-0.484,-2.3,0.46,-0.111,3.691,0.542,0.164,0.0,0.542,0.069,-0.052,-0.027,0.289,-1.044,0.942,0.395,3.99,-0.115,0.828
292,-0.277,-0.593,-0.482,-2.684,0.559,-0.265,4.343,0.581,0.086,0.0,0.917,-0.035,-0.21,0.491,0.231,-1.075,0.805,0.313,4.392,0.01,0.866
293,-0.419,-0.638,-0.631,-2.764,0.507,-0.005,4.26,0.645,0.26,0.0,0.766,0.209,-0.305,-0.026,0.217,-0.621,0.812,0.499,4.527,0.113,0.887
