Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
148,0.056,0.157,0.395,-0.608,-0.798,1.325,-0.042,0.541,-0.024,-0.49,0.277,1.053,-0.926,0.308,1.0,-0.934,0.097,-1.7,0.34,0.867,0.318
149,0.282,0.011,0.453,0.301,-0.796,0.909,0.05,0.571,0.426,0.593,-0.058,0.5,-0.131,0.172,1.0,-0.029,0.376,-0.607,0.057,-0.496,-0.193
150,0.208,-0.152,0.438,-0.104,-0.688,1.142,0.004,0.801,0.279,0.033,0.443,0.601,-0.577,0.213,1.0,-0.128,0.478,-1.205,0.085,0.024,0.019
151,0.099,0.022,0.347,-0.62,-0.872,1.509,0.022,0.542,0.185,-0.588,0.192,0.873,-0.872,0.445,1.0,-0.568,0.518,-1.4,0.178,0.824,0.078
152,-0.311,0.421,0.697,-0.603,-1.077,0.889,0.081,0.883,0.037,-0.68,0.35,0.849,-1.043,0.384,1.0,-1.564,-0.035,-0.969,0.259,1.337,0.495
153,0.077,-0.035,0.462,-0.274,-0.825,0.975,0.073,0.649,0.105,-0.178,0.027,0.607,-0.751,0.255,1.0,-0.216,0.303,-1.377,0.099,0.256,0.084
154,-0.187,0.201,0.548,-0.569,-1.065,1.207,0.035,0.578,0.374,-0.512,0.23,0.951,-0.822,0.386,1.0,-1.137,0.11,-1.056,0.137,0.831,0.341
155,-0.063,0.26,0.65,-0.232,-0.995,0.881,0.015,0.761,0.094,-0.06,0.317,0.866,-0.763,0.229,1.0,-0.813,0.006,-0.893,0.204,0.615,0.397
156,0.202,0.114,0.491,-0.032,-0.723,0.829,0.107,0.701,-0.053,-0.014,0.302,0.645,-0.582,0.242,1.0,-0.437,0.478,-0.977,0.022,0.414,0.018
157,0.106,-0.093,0.686,0.119,-0.872,0.836,0.082,0.78,0.434,0.089,0.235,0.591,-0.615,0.164,1.0,-0.31,0.179,-1.086,-0.122,-0.086,0.061
158,0.264,0.213,0.341,0.438,-0.899,0.409,0.132,0.365,0.311,0.63,0.602,0.615,-0.271,0.347,1.0,-0.532,0.498,-0.658,0.329,-0.161,-0.179
159,-0.115,0.184,0.899,-0.825,-0.95,1.484,0.043,0.517,0.212,-0.659,-0.123,1.132,-1.03,0.355,1.0,-0.92,0.353,-1.375,-0.019,0.785,0.273
160,-0.131,0.283,0.645,-0.353,-0.82,0.987,0.079,0.691,0.128,-0.129,0.063,0.804,-0.697,0.176,1.0,-0.613,0.324,-1.019,0.034,0.67,0.112
161,0.105,0.046,0.59,-0.316,-0.602,1.074,-0.095,0.299,-0.038,-0.129,0.084,1.069,-0.581,0.106,1.0,-0.795,0.534,-1.196,0.101,0.339,0.165
162,-0.188,0.309,0.616,-0.718,-1.006,1.248,0.188,0.614,0.347,-0.533,0.372,0.869,-0.933,0.529,1.0,-0.673,0.451,-1.297,0.087,0.818,0.268
163,-0.122,0.28,0.483,-0.541,-0.932,1.189,-0.143,0.792,0.227,-0.33,-0.103,0.685,-0.779,0.132,1.0,-0.682,0.112,-0.876,0.127,0.516,0.437
164,0.14,-0.073,0.417,-0.404,-0.919,1.413,0.223,0.628,0.29,-0.439,0.256,0.967,-0.912,0.339,1.0,-0.729,0.242,-1.315,-0.051,0.474,0.101
165,0.106,0.142,0.631,-0.055,-0.86,0.847,-0.119,0.497,0.149,-0.014,-0.086,1.139,-0.563,0.275,1.0,-1.125,0.265,-0.854,-0.027,0.345,0.011
166,0.234,-0.027,0.573,0.129,-0.883,0.725,0.058,0.644,0.307,0.281,0.174,0.851,-0.355,0.215,1.0,-0.398,0.171,-1.032,0.179,-0.116,-0.012
167,-0.042,0.304,0.605,-0.215,-0.961,1.041,0.092,0.698,0.172,-0.052,0.317,0.667,-0.565,0.293,1.0,-1.002,0.206,-0.83,0.232,0.541,0.18
168,0.277,-0.054,0.25,-0.158,-0.668,1.298,0.0,0.445,0.178,-0.184,-0.123,1.018,-0.636,0.091,1.0,-0.486,0.674,-1.545,-0.107,0.304,-0.115
169,0.075,0.017,0.392,-0.035,-0.972,0.823,0.221,0.978,0.277,0.065,0.4,0.5,-0.342,0.173,1.0,-0.113,0.389,-1.27,-0.04,0.154,0.101
170,0.086,0.304,0.757,-0.511,-0.805,1.005,0.029,0.53,0.251,-0.229,0.341,0.919,-0.721,0.327,1.0,-0.822,0.392,-0.902,0.388,0.732,0.206
171,-0.063,0.178,0.575,-0.097,-0.966,1.075,0.033,0.431,0.349,0.042,0.297,0.813,-0.389,0.401,1.0,-0.603,0.261,-1.02,0.269,0.241,0.03
172,0.006,0.076,0.557,-0.738,-0.846,1.516,0.054,0.622,0.271,-0.715,0.231,0.921,-0.906,0.346,1.0,-0.686,0.42,-1.657,0.185,0.955,0.209
173,0.025,0.054,0.391,-0.286,-0.893,1.175,0.091,0.765,0.221,-0.083,0.247,0.547,-0.293,0.235,1.0,-0.361,0.462,-1.316,0.045,0.193,0.235
174,-0.122,0.044,0.571,-0.291,-0.909,1.336,0.16,0.665,0.403,-0.321,0.188,0.843,-0.771,0.125,1.0,-0.748,0.349,-1.315,-0.154,0.781,0.054
175,-0.001,0.276,0.559,0.303,-0.914,0.327,0.105,0.878,0.15,0.33,0.418,0.438,-0.362,0.334,1.0,-0.629,0.03,-0.467,0.177,0.205,0.148
176,0.096,0.073,0.596,-0.511,-0.916,1.304,-0.052,0.557,-0.02,-0.272,0.135,1.013,-0.654,0.203,1.0,-0.853,0.27,-1.227,0.148,0.529,0.204
177,0.076,0.029,0.586,-0.599,-0.846,1.479,-0.018,0.624,0.225,-0.548,0.22,0.981,-0.838,0.282,1.0,-0.577,0.39,-1.589,0.073,0.725,0.202
178,0.148,-0.184,0.671,-0.658,-0.817,1.797,-0.109,0.624,0.019,-0.702,-0.435,1.048,-1.096,0.37,1.0,-0.423,0.417,-1.812,-0.115,1.003,0.179
179,0.233,-0.045,0.526,0.121,-0.87,0.883,0.181,1.099,0.214,0.459,0.18,0.327,-0.083,0.061,1.0,0.098,0.346,-0.857,-0.02,-0.29,-0.004
180,-0.133,0.208,0.579,-0.766,-0.985,1.299,0.14,0.866,0.154,-0.665,0.191,0.871,-1.028,0.265,1.0,-0.482,0.261,-1.619,0.135,1.019,0.348
181,0.127,0.06,0.651,0.057,-0.854,1.012,0.006,0.595,0.172,0.276,0.155,0.853,-0.318,0.368,1.0,-0.532,0.121,-0.614,0.125,-0.126,0.105
182,0.021,0.064,0.617,0.018,-0.771,0.72,0.11,0.453,0.312,0.234,0.333,0.777,-0.292,0.325,1.0,-0.202,0.61,-1.068,0.176,-0.006,-0.065
183,0.14,0.265,0.434,0.466,-0.903,0.279,0.01,0.391,0.493,0.472,0.216,0.724,-0.227,0.295,1.0,-0.733,0.136,-0.456,0.105,0.079,-0.067
184,-0.138,0.019,0.71,-0.19,-1.014,0.709,0.141,0.979,0.099,0.117,0.502,0.755,-0.491,0.344,1.0,-0.537,0.192,-0.989,0.194,0.026,0.273
185,0.238,-0.093,0.339,-0.32,-0.716,1.338,0.136,0.575,0.363,-0.132,0.185,0.977,-0.641,0.226,1.0,-0.544,0.418,-1.215,0.03,-0.056,-0.09
186,-0.104,0.076,0.512,-0.608,-0.929,1.496,0.174,0.791,0.327,-0.468,0.446,0.621,-0.792,0.333,1.0,-0.162,0.606,-1.56,0.014,0.78,0.295
187,0.136,0.14,0.565,0.241,-0.984,0.809,0.171,0.661,0.342,0.344,0.268,0.35,-0.093,0.065,1.0,-0.279,0.386,-0.679,-0.009,-0.056,-0.079
188,0.035,0.244,0.702,0.491,-0.606,0.325,0.028,0.266,0.251,0.557,0.219,1.051,-0.262,0.288,1.0,-0.716,0.482,-0.697,0.266,-0.239,0.015
189,-0.06,-0.019,0.77,-0.824,-0.903,1.766,0.119,0.671,0.263,-0.642,-0.052,0.874,-0.893,0.366,1.0,-0.305,0.629,-1.597,-0.134,0.652,0.074
190,-0.14,0.306,0.591,-0.168,-0.85,0.931,0.159,0.642,0.443,0.063,0.57,0.781,-0.58,0.351,1.0,-0.734,0.325,-0.824,0.23,0.293,0.155
191,0.084,0.161,0.639,-0.345,-0.982,1.058,0.021,0.477,0.245,-0.311,0.091,0.927,-0.499,0.524,1.0,-0.821,0.274,-1.193,0.161,0.644,0.088
192,0.133,-0.052,0.496,-0.232,-0.626,1.232,-0.017,0.465,0.137,-0.022,0.199,0.786,-0.537,0.242,1.0,0.119,0.335,-1.039,0.034,-0.149,0.053
193,-0.146,0.149,0.477,-0.934,-0.727,1.449,-0.092,0.289,0.181,-0.684,-0.036,0.988,-0.926,0.427,1.0,-0.647,0.641,-1.713,0.164,0.856,0.204
194,-0.165,0.214,0.483,-0.261,-1.022,0.803,0.038,0.698,-0.004,-0.085,0.078,0.776,-0.566,0.261,1.0,-0.494,0.231,-1.137,0.099,0.402,0.27
195,0.042,0.134,0.65,-0.285,-0.818,1.123,-0.016,0.695,0.085,-0.498,-0.051,0.855,-0.722,0.201,1.0,-0.24,0.27,-1.557,-0.012,0.674,0.213
196,0.069,0.129,0.517,-0.077,-0.996,0.938,0.019,0.65,0.477,-0.077,0.119,0.974,-0.599,0.415,1.0,-0.876,0.237,-0.937,0.182,0.233,0.084
197,0.0,0.116,0.752,-0.375,-0.926,1.059,-0.006,0.582,0.072,-0.57,0.173,0.883,-0.724,0.326,1.0,-0.704,0.298,-1.534,0.241,0.907,0.167
198,-0.203,0.134,0.348,-0.996,-0.839,1.628,-0.139,0.573,0.077,-0.601,-0.1,0.916,-0.909,0.161,1.0,-0.776,0.387,-1.565,-0.068,0.845,0.286
199,-0.005,0.086,0.539,0.11,-0.851,0.909,0.184,0.771,0.449,0.289,0.419,0.528,-0.454,0.051,1.0,-0.34,0.45,-0.862,-0.028,-0.02,-0.024
200,-0.037,-0.042,0.606,-0.638,-0.999,1.719,0.017,0.785,0.1,-0.756,0.012,1.026,-1.084,0.341,1.0,-0.642,0.283,-1.579,-0.004,0.709,0.225
201,0.161,0.133,0.209,-0.635,-0.887,1.112,0.065,0.679,0.066,-0.797,0.44,1.001,-1.072,0.616,1.0,-0.602,0.419,-1.744,0.32,0.827,0.159
202,0.116,0.139,0.63,-0.369,-0.872,1.137,-0.103,0.428,0.089,-0.2,-0.155,1.06,-0.69,0.264,1.0,-1.176,0.213,-1.128,-0.142,0.674,0.124
203,-0.101,0.149,0.579,-0.301,-0.943,0.968,-0.027,0.582,0.247,-0.121,0.243,0.834,-0.695,0.284,1.0,-0.488,0.221,-0.996,0.138,0.395,0.184
204,0.175,0.27,0.539,0.038,-0.921,0.696,-0.002,0.44,0.391,-0.164,0.243,1.041,-0.604,0.366,1.0,-0.947,0.261,-0.918,0.189,0.555,-0.024
205,-0.087,0.175,0.411,-0.559,-0.926,1.367,0.1,0.799,0.306,-0.482,0.14,1.002,-0.937,0.264,1.0,-0.5,0.232,-1.425,0.096,0.613,0.237
206,0.264,-0.015,0.445,-0.267,-0.913,1.138,0.14,0.822,0.095,-0.035,0.004,0.435,-0.258,0.219,1.0,-0.083,0.453,-1.125,-0.118,-0.069,-0.044
207,-0.012,0.134,0.635,-0.686,-0.852,1.288,0.102,0.785,0.571,-0.593,0.112,0.635,-0.783,0.298,1.0,-0.138,0.685,-1.731,0.005,0.773,0.062
208,0.162,0.232,0.471,-0.543,-0.892,1.282,-0.05,0.501,0.266,-0.443,0.103,0.976,-0.978,0.185,1.0,-0.826,0.603,-1.526,0.152,0.642,0.158
209,-0.016,-0.171,0.482,-0.192,-0.892,1.168,0.068,0.544,0.406,-0.241,0.041,0.627,-0.604,0.61,1.0,0.08,0.35,-1.59,0.04,0.377,0.145
210,-0.098,0.211,0.592,-0.221,-0.923,0.947,-0.044,0.621,0.106,0.053,-0.178,0.751,-0.516,0.172,1.0,-0.906,0.135,-0.705,-0.005,0.355,0.397
211,-0.12,0.351,0.473,-0.397,-0.78,1.114,-0.141,0.174,0.176,-0.386,0.054,1.137,-0.7,0.199,1.0,-1.498,0.101,-0.778,0.275,0.908,0.266
212,0.131,0.154,0.638,-0.372,-0.707,0.915,0.081,0.597,0.079,-0.196,0.333,0.794,-0.552,0.267,1.0,-0.592,0.348,-1.165,0.219,0.428,0.121
213,0.139,0.104,0.721,0.153,-0.941,0.71,0.141,0.719,0.178,0.278,0.373,0.544,-0.169,0.368,1.0,0.068,0.123,-0.893,0.254,-0.024,0.062
214,-0.117,0.172,0.526,-0.382,-0.904,1.279,0.217,0.838,0.308,-0.195,0.396,0.582,-0.689,0.331,1.0,-0.499,0.242,-1.135,0.211,0.511,0.219
215,0.03,0.272,0.33,-0.168,-0.743,0.905,0.083,0.588,0.104,0.102,0.361,0.748,-0.62,0.209,1.0,-0.37,0.413,-1.041,0.08,0.369,0.055
216,0.058,-0.145,0.57,-0.336,-0.837,1.415,0.053,0.782,0.264,-0.356,0.111,0.737,-0.726,0.304,1.0,-0.323,0.278,-1.484,0.086,0.353,0.302
217,-0.119,0.385,0.493,0.137,-1.037,0.5,0.197,0.911,0.181,0.209,0.598,0.566,-0.518,0.33,1.0,-0.407,0.168,-0.746,0.286,0.347,0.232
218,-0.054,0.049,0.452,-0.883,-0.816,1.778,-0.182,0.542,0.182,-0.81,-0.017,1.098,-0.932,0.342,1.0,-0.767,0.444,-1.842,0.145,1.024,0.199
219,-0.135,0.253,0.492,-0.471,-1.049,1.211,0.107,0.755,0.193,-0.28,0.299,0.885,-0.687,-0.016,1.0,-1.227,0.199,-1.156,0.079,0.603,0.198
220,0.138,-0.008,0.587,0.329,-0.819,0.794,0.104,0.632,0.068,0.379,0.169,0.645,-0.462,0.177,1.0,-0.346,0.345,-0.854,-0.027,-0.118,0.15
221,0.165,-0.001,0.632,-0.028,-0.865,0.775,0.109,0.736,0.354,-0.145,0.336,0.639,-0.527,0.259,1.0,-0.3,0.266,-1.127,0.101,0.263,0.111
222,-0.004,0.117,0.537,0.073,-0.898,0.9,-0.029,0.451,0.197,0.128,0.034,0.865,-0.578,0.191,1.0,-0.519,0.316,-0.909,0.089,0.211,0.111
223,0.322,-0.373,0.425,-0.295,-0.743,1.528,0.159,0.81,0.07,-0.084,0.472,0.642,-0.436,0.45,1.0,0.278,0.481,-1.556,0.142,-0.132,0.047
224,0.007,0.444,0.627,-0.32,-0.928,0.885,0.129,0.494,-0.001,-0.157,0.474,1.025,-0.856,0.501,1.0,-1.203,0.124,-0.96,0.312,0.8,0.274
225,0.053,-0.214,0.486,-0.326,-0.937,1.463,0.06,0.892,0.214,-0.162,-0.078,0.465,-0.615,0.12,1.0,-0.318,0.136,-1.384,-0.168,0.276,0.221
226,0.057,0.217,0.625,-0.635,-0.934,1.091,0.014,0.452,0.294,-0.618,0.333,0.891,-0.894,0.529,1.0,-0.849,0.304,-1.258,0.27,0.85,0.254
227,-0.043,0.106,0.353,0.025,-0.631,0.784,0.01,0.204,0.243,0.144,0.043,0.893,-0.389,0.384,1.0,-0.267,0.38,-1.053,-0.115,0.139,0.068
228,0.068,0.001,0.431,-0.282,-0.906,1.282,-0.008,0.514,0.22,-0.338,0.174,0.845,-0.718,0.169,1.0,-0.772,0.06,-1.161,-0.016,0.486,0.218
229,0.051,0.046,0.636,-0.07,-0.985,0.831,0.041,0.629,0.199,-0.116,0.119,0.824,-0.58,0.213,1.0,-0.831,0.106,-0.991,0.033,0.392,0.135
230,0.127,0.021,0.531,-0.231,-0.824,1.238,0.013,0.726,0.23,-0.132,0.066,0.633,-0.59,0.087,1.0,-0.094,0.464,-1.341,0.041,0.315,0.069
231,-0.255,0.35,0.448,-0.757,-0.699,1.44,-0.292,0.354,0.161,-0.828,-0.149,1.097,-1.003,0.45,1.0,-1.104,0.267,-1.324,0.222,1.206,0.336
232,-0.238,0.424,0.582,-0.685,-0.807,1.149,-0.147,0.291,0.173,-0.51,0.265,1.121,-0.945,0.416,1.0,-1.241,0.263,-0.991,0.319,0.945,0.331
233,0.214,0.155,0.535,-0.271,-0.783,1.054,0.135,0.551,0.242,-0.212,0.211,1.13,-0.816,0.481,1.0,-1.128,0.156,-0.945,0.176,0.56,0.105
234,0.045,0.318,0.637,-0.13,-0.863,0.921,0.009,0.472,0.288,-0.115,0.2,1.026,-0.722,0.192,1.0,-0.968,0.42,-1.083,0.167,0.625,0.047
235,-0.143,0.244,0.551,-0.164,-0.83,0.851,0.076,0.651,-0.042,-0.137,0.248,0.746,-0.464,0.333,1.0,-0.74,0.064,-1.008,0.235,0.457,0.193
236,-0.152,0.362,0.508,-0.322,-0.948,0.737,-0.093,0.438,0.005,-0.344,0.08,1.046,-0.595,0.189,1.0,-1.384,-0.043,-0.894,0.104,0.746,0.366
237,0.136,-0.196,0.257,-0.26,-0.944,1.573,0.045,0.86,0.346,-0.041,-0.062,0.38,-0.582,0.116,1.0,-0.152,0.112,-1.131,-0.007,0.155,0.125
238,-0.163,0.432,0.661,-0.687,-0.907,1.02,-0.024,0.516,0.196,-0.929,-0.029,0.972,-1.116,0.316,1.0,-0.737,0.254,-1.46,0.047,1.217,0.317
239,-0.186,0.009,0.53,-0.602,-0.95,1.266,0.148,0.864,0.193,-0.492,0.209,0.679,-0.658,0.076,1.0,-0.434,0.32,-1.412,-0.101,0.631,0.147
240,-0.013,0.221,0.408,-0.922,-0.775,1.649,-0.141,0.312,0.103,-0.839,0.019,1.333,-1.117,0.141,1.0,-1.349,0.459,-1.305,0.145,1.167,0.211
241,0.141,0.211,0.62,-0.027,-0.979,0.702,0.101,0.464,0.288,0.063,0.423,1.079,-0.566,0.323,1.0,-0.999,0.178,-0.875,0.085,0.404,0.018
242,0.17,0.349,0.324,-0.261,-0.441,0.853,-0.077,-0.023,0.053,-0.231,0.039,1.325,-0.6,0.344,1.0,-0.993,0.275,-1.015,0.189,0.56,0.011
243,-0.138,0.051,0.577,-0.481,-0.995,1.185,-0.009,0.902,0.238,-0.262,-0.153,0.696,-0.554,0.259,1.0,-0.799,0.35,-1.267,0.005,0.659,0.301
244,0.018,0.282,0.376,-0.463,-0.831,1.207,0.033,0.307,0.526,-0.476,0.15,1.297,-0.908,0.258,1.0,-1.287,0.481,-1.183,0.194,0.85,-0.037
245,0.204,-0.102,0.572,-0.746,-0.89,1.577,0.108,0.772,0.107,-0.488,0.13,0.93,-0.842,0.286,1.0,-0.348,0.468,-1.704,0.063,0.575,0.224
246,0.357,-0.159,0.56,-0.558,-0.873,1.591,0.034,0.622,-0.069,-0.557,0.067,1.09,-0.791,0.198,1.0,-0.611,0.343,-1.66,0.069,0.674,0.109
247,-0.139,0.118,0.32,-0.45,-0.915,1.348,-0.038,0.77,0.16,-0.237,0.182,0.799,-0.711,0.062,1.0,-0.627,0.244,-1.357,0.138,0.567,0.26
248,0.193,0.073,0.591,-0.885,-0.881,1.247,0.079,0.715,0.316,-0.629,0.283,0.77,-0.99,0.307,1.0,-0.18,0.479,-1.822,0.114,0.711,0.084
249,0.244,0.179,0.455,-1.017,-0.945,1.718,0.109,0.386,0.166,-1.006,0.206,1.464,-1.315,0.512,1.0,-1.125,0.494,-1.694,0.202,1.074,0.018
250,-0.104,0.393,0.642,-0.735,-1.002,1.535,0.095,0.8,0.317,-0.744,0.113,0.644,-0.912,0.156,1.0,-0.759,0.36,-1.217,0.195,0.918,0.237
251,-0.024,-0.052,0.501,-0.398,-0.983,1.372,0.016,0.769,0.043,-0.307,0.108,0.58,-0.737,0.237,1.0,-0.36,0.24,-1.432,0.074,0.515,0.23
252,-0.011,0.004,0.471,-0.44,-0.806,1.257,-0.065,0.558,0.103,-0.41,0.099,0.784,-0.905,0.325,1.0,-0.178,0.507,-1.705,0.046,0.526,0.172
253,0.161,-0.107,0.562,0.041,-0.961,1.126,0.12,0.612,0.374,0.092,0.194,0.748,-0.442,0.079,1.0,-0.502,0.258,-1.051,-0.195,-0.119,-0.06
254,-0.165,0.025,0.52,0.55,-0.916,0.56,0.19,0.545,0.327,0.756,0.313,0.545,0.002,0.38,1.0,-0.118,0.25,-0.477,0.01,-0.612,0.025
255,0.094,0.096,0.75,-0.307,-0.794,1.166,-0.032,0.564,-0.036,-0.194,-0.084,0.919,-0.601,0.361,1.0,-0.485,0.29,-1.23,0.077,0.389,0.323
256,-0.075,0.116,0.616,-0.076,-0.817,0.821,-0.088,0.237,0.169,0.161,0.084,1.086,-0.489,0.464,1.0,-0.867,0.249,-0.814,0.209,0.144,0.178
257,-0.179,0.035,0.466,-0.417,-1.068,1.263,0.159,0.871,0.101,-0.36,0.202,0.644,-0.722,0.238,1.0,-0.499,0.286,-1.462,-0.02,0.592,0.219
258,-0.085,0.141,0.633,-0.563,-0.932,1.357,-0.038,0.577,0.252,-0.578,0.159,1.208,-0.939,0.397,1.0,-1.303,0.092,-1.216,0.165,0.936,0.345
259,0.169,0.194,0.738,-0.753,-0.916,1.483,0.09,0.741,-0.041,-0.64,0.274,0.765,-1.026,0.355,1.0,-0.298,0.362,-1.528,0.151,0.695,0.288
260,0.098,-0.05,0.531,-0.234,-0.968,1.186,0.04,0.824,0.107,-0.354,0.253,0.793,-0.613,0.372,1.0,-0.654,0.166,-1.234,0.007,0.508,0.102
261,0.018,0.129,0.681,-0.092,-0.885,0.863,0.189,0.673,0.454,0.153,0.358,0.673,-0.556,0.268,1.0,-0.059,0.625,-1.223,0.024,0.081,0.015
262,0.003,0.109,0.513,-0.612,-0.909,1.637,-0.006,0.598,0.301,-0.57,-0.012,0.783,-0.948,0.409,1.0,-0.425,0.242,-1.505,0.155,0.739,0.183
263,0.168,0.089,0.592,-0.442,-0.832,1.095,0.207,0.793,0.115,-0.423,0.456,0.922,-0.793,0.206,1.0,-0.52,0.383,-1.463,0.094,0.7,0.008
264,0.239,-0.119,0.547,-0.28,-0.854,1.375,0.062,0.867,-0.046,-0.09,0.002,0.493,-0.534,0.157,1.0,0.137,0.196,-1.298,-0.062,0.103,0.168
265,0.212,-0.052,0.593,0.173,-0.913,0.769,0.073,0.682,0.104,0.212,0.502,0.508,-0.477,0.358,1.0,-0.244,0.115,-0.827,0.115,0.007,0.18
266,0.16,0.165,0.425,-0.07,-0.886,0.82,-0.002,0.503,0.141,0.064,0.317,0.55,-0.527,0.26,1.0,-0.379,0.467,-1.042,0.13,0.239,0.039
267,-0.017,0.09,0.618,-0.669,-0.943,1.519,0.012,0.798,0.4,-0.523,0.058,0.989,-0.95,0.292,1.0,-0.954,0.322,-1.262,0.081,0.857,0.157
268,-0.072,0.265,0.367,-0.183,-1.001,0.876,0.088,0.602,0.411,0.074,0.343,0.905,-0.518,0.413,1.0,-1.016,0.311,-0.908,0.325,0.295,0.112
269,-0.018,0.367,0.474,-0.295,-0.954,0.854,-0.014,0.37,-0.149,-0.209,0.357,0.875,-0.724,0.434,1.0,-1.113,0.265,-0.828,0.222,0.809,0.276
270,0.005,0.098,0.608,-0.258,-1.015,1.244,0.077,0.447,0.542,-0.209,0.107,1.248,-0.651,0.168,1.0,-1.04,0.603,-1.302,0.024,0.492,-0.009
271,0.156,0.339,0.287,-0.024,-0.689,0.561,-0.08,0.166,0.145,0.043,0.219,1.307,-0.443,0.231,1.0,-1.368,0.275,-0.779,0.347,0.562,0.02
272,0.113,0.245,0.522,0.154,-0.619,0.574,-0.064,-0.013,0.126,0.266,0.347,1.325,-0.581,0.461,1.0,-1.046,0.079,-0.607,0.329,-0.084,0.137
273,0.21,0.009,0.505,0.331,-0.645,0.682,0.104,0.242,0.346,0.129,0.223,0.936,-0.468,0.405,1.0,-0.178,0.51,-1.035,0.067,-0.03,-0.152
274,-0.008,0.127,0.431,-0.194,-0.985,0.873,0.087,0.439,0.338,-0.013,0.278,1.071,-0.66,0.482,1.0,-0.789,0.33,-0.909,0.068,0.293,0.12
275,-0.092,0.19,0.492,-0.36,-0.957,0.891,0.025,0.352,0.544,-0.205,0.184,1.122,-0.704,0.501,1.0,-1.139,0.247,-1.097,0.138,0.576,0.175
276,-0.051,0.281,0.43,-0.1,-0.937,0.851,-0.02,0.547,0.008,-0.041,0.183,0.797,-0.515,0.385,1.0,-0.866,0.08,-0.653,0.158,0.362,0.294
277,-0.09,0.384,0.743,-0.451,-1.024,0.771,0.023,0.653,0.225,-0.228,0.304,0.929,-0.652,0.06,1.0,-1.296,0.179,-0.854,0.17,0.759,0.334
278,-0.18,0.263,0.536,-0.675,-0.92,1.073,-0.126,0.618,0.127,-0.622,0.035,0.891,-0.936,0.209,1.0,-0.944,0.179,-1.116,0.068,0.852,0.238
279,-0.143,0.22,0.626,-0.49,-1.03,1.258,0.159,0.808,0.402,-0.618,0.377,0.639,-0.777,0.375,1.0,-0.431,0.313,-1.543,0.252,0.87,0.163
280,0.059,0.09,0.555,-0.667,-0.874,1.57,0.022,0.637,0.262,-0.737,0.237,0.912,-1.035,0.37,1.0,-0.446,0.347,-1.62,0.148,0.944,0.289
281,0.103,0.075,0.31,-0.286,-0.855,1.228,-0.065,0.478,0.172,-0.172,0.003,1.079,-0.908,0.371,1.0,-0.698,0.439,-1.35,0.028,0.331,0.155
282,0.013,0.367,0.298,-0.208,-0.865,0.619,-0.006,0.467,0.186,-0.076,0.268,0.957,-0.638,0.136,1.0,-1.332,0.206,-0.828,0.284,0.908,0.21
283,-0.048,0.336,0.336,-0.356,-0.924,0.663,0.164,0.864,0.055,-0.349,0.468,0.541,-0.574,0.211,1.0,-0.742,0.018,-1.0,0.124,0.838,0.243
284,-0.056,0.058,0.41,-0.497,-0.859,1.353,-0.043,0.258,0.034,-0.33,0.034,1.277,-0.651,0.57,1.0,-0.889,0.473,-1.472,-0.041,0.677,0.166
285,-0.016,0.285,0.538,-0.974,-0.818,1.374,0.074,0.428,0.095,-0.798,0.322,1.17,-0.945,0.35,1.0,-1.184,0.293,-1.415,0.289,1.071,0.173
286,0.086,0.044,0.483,-0.578,-0.769,1.076,0.104,0.589,0.234,-0.376,0.044,0.817,-0.789,0.253,1.0,-0.56,0.356,-1.393,-0.053,0.785,0.102
287,0.194,0.19,0.573,-0.394,-0.924,1.272,0.269,0.675,0.275,-0.256,0.771,0.838,-0.55,0.355,1.0,-0.857,0.608,-1.151,0.229,0.742,0.007
288,-0.189,0.471,0.791,-0.387,-1.051,0.856,-0.007,0.501,0.112,-0.284,0.174,1.021,-0.638,0.281,1.0,-1.454,0.016,-0.698,0.076,0.847,0.321
289,-0.218,0.002,0.501,-0.309,-0.965,1.308,-0.087,0.85,0.096,-0.272,-0.147,0.765,-0.728,0.316,1.0,-0.424,0.176,-1.375,-0.058,0.551,0.294
290,0.274,-0.061,0.336,-0.182,-0.783,1.036,-0.091,0.619,0.096,-0.016,0.041,0.56,-0.42,0.036,1.0,-0.22,0.281,-1.124,0.053,0.083,0.134
291,0.065,0.222,0.691,-0.355,-0.96,1.056,0.109,0.606,0.384,-0.154,0.425,0.975,-0.589,0.17,1.0,-0.841,0.37,-0.93,0.161,0.392,0.172
292,0.029,-0.138,0.551,-0.816,-0.99,1.901,0.155,0.946,0.101,-0.505,0.031,0.577,-0.665,0.243,1.0,-0.389,0.348,-1.66,-0.014,0.731,0.168
293,0.012,0.286,0.507,-0.058,-0.878,0.953,0.111,0.478,0.363,0.151,0.431,0.944,-0.462,0.461,1.0,-0.9,0.405,-0.605,0.329,0.267,0.046
294,-0.054,0.077,0.74,-0.361,-1.021,1.174,0.113,0.947,0.286,-0.321,0.101,0.645,-0.459,0.173,1.0,-0.386,0.197,-1.13,-0.108,0.451,0.254
295,-0.07,0.482,0.521,-0.14,-0.857,0.692,0.005,0.413,0.126,0.042,0.478,1.193,-0.694,0.077,1.0,-1.846,0.27,-0.519,0.222,0.786,0.189
296,0.093,0.006,0.587,-0.36,-0.993,1.244,0.102,0.617,0.199,-0.232,0.141,0.735,-0.816,0.492,1.0,-0.005,0.376,-1.511,0.064,0.234,0.19
