Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
145,-0.446,0.449,0.484,-1.194,-0.636,0.68,-1.277,0.106,-0.88,-0.23,-0.837,0.237,0.363,-0.641,0.0,0.73,-1.757,-0.011,3.142,1.006,0.533
146,-0.455,0.704,0.407,-1.444,-0.921,0.413,-1.13,-0.01,-1.383,-0.115,-0.769,0.57,0.246,-0.725,0.0,1.073,-1.789,-0.036,3.877,0.85,0.445
147,-0.662,0.705,1.053,-0.81,-0.024,1.415,-1.409,0.247,-0.442,-0.57,-0.481,0.847,1.123,-0.037,0.0,1.105,-1.427,0.443,3.697,0.695,0.353
148,-0.378,0.782,0.792,-0.709,-0.109,1.222,-2.691,0.211,0.101,-0.797,-0.511,0.819,1.183,0.4,0.0,0.938,-2.22,0.428,4.865,0.814,0.376
149,-0.486,0.357,0.531,-1.091,-0.712,0.742,-1.87,0.26,-0.662,-0.484,-0.721,0.431,0.732,-0.28,0.0,0.747,-1.987,-0.013,4.232,1.071,0.494
150,-0.412,0.711,0.557,-1.357,-0.769,0.558,-2.345,0.199,-0.381,-0.104,-0.693,0.104,0.641,-0.367,0.0,0.605,-2.294,-0.095,4.236,1.281,0.718
151,-0.47,0.69,0.385,-1.13,-0.505,0.663,-2.268,0.238,-0.788,-0.363,-0.673,0.572,0.589,-0.397,0.0,0.89,-2.37,0.217,4.942,0.946,0.372
152,-0.436,0.749,0.407,-0.918,-0.456,0.908,-1.546,0.135,-0.511,-0.516,-0.725,0.406,0.873,-0.077,0.0,0.658,-1.326,-0.047,3.368,1.078,0.564
153,-0.652,0.57,0.657,-0.97,-0.501,1.063,-1.994,0.261,-0.628,-0.16,-0.573,0.612,1.03,-0.393,0.0,1.197,-1.711,0.025,4.262,0.98,0.438
154,-0.408,0.783,1.049,-1.084,-0.393,0.991,-2.196,0.267,-0.467,-0.634,-0.764,0.508,0.923,-0.26,0.0,0.751,-1.745,0.435,4.131,0.933,0.417
155,-0.602,0.707,0.855,-1.1,-0.35,1.21,-1.674,0.081,-0.376,-0.454,-0.434,0.529,0.96,0.002,0.0,1.045,-2.038,0.436,4.155,1.018,0.408
156,-0.366,0.843,0.446,-1.01,-0.482,0.646,-1.881,0.138,-0.595,-0.528,-0.795,0.491,0.795,-0.185,0.0,1.006,-1.752,0.18,3.74,1.139,0.638
157,-0.594,0.919,0.562,-0.936,-0.268,0.542,-1.423,0.082,-0.824,-0.287,-0.412,0.642,0.535,-0.476,0.0,0.768,-1.391,0.261,3.51,0.871,0.577
158,-0.485,0.781,0.384,-1.369,-0.919,0.366,-1.899,-0.021,-1.212,-0.128,-0.752,0.266,0.454,-0.626,0.0,0.977,-2.515,0.113,4.987,1.117,0.64
159,-0.42,0.634,1.19,-0.763,0.091,1.48,-2.12,0.177,-0.014,-0.893,-0.406,1.07,1.482,0.612,0.0,1.069,-1.871,0.551,4.262,0.605,0.277
160,-0.462,0.61,0.572,-1.104,-0.434,0.883,-1.312,0.019,-0.882,-0.395,-0.89,0.54,0.614,-0.377,0.0,1.072,-1.55,0.336,3.94,0.83,0.306
161,-0.59,0.691,1.051,-0.857,-0.103,1.492,-1.223,0.11,-0.734,-0.403,-0.528,1.031,0.925,-0.274,0.0,1.315,-1.381,0.473,4.045,0.475,0.145
162,-0.434,0.766,0.774,-1.265,-0.352,0.986,-1.911,0.145,-0.915,-0.499,-0.63,0.717,0.946,-0.211,0.0,1.207,-2.131,0.447,4.675,0.852,0.399
163,-0.462,0.766,0.652,-0.96,-0.252,1.017,-1.234,0.167,-0.755,-0.584,-0.687,0.617,0.999,-0.09,0.0,1.121,-1.409,0.419,3.538,0.884,0.247
164,-0.557,0.827,0.611,-1.334,-0.479,0.927,-1.252,0.14,-1.21,-0.212,-0.727,0.724,0.547,-0.564,0.0,1.246,-2.142,0.264,4.542,0.856,0.385
165,-0.287,0.752,0.609,-1.048,-0.57,0.762,-2.308,0.042,-0.386,-0.598,-0.565,0.265,1.102,0.062,0.0,0.835,-2.33,0.163,4.443,1.282,0.579
166,-0.556,0.702,0.424,-0.976,-0.26,0.779,-1.826,-0.061,-0.889,-0.341,-0.599,0.517,0.688,-0.345,0.0,1.13,-2.317,0.275,4.687,0.739,0.479
167,-0.672,0.408,0.964,-1.007,-0.194,1.307,-1.309,0.26,-0.681,-0.226,-0.368,0.869,0.95,-0.41,0.0,1.149,-1.138,0.263,3.468,0.564,0.267
168,-0.431,0.629,0.741,-0.437,-0.232,1.341,-2.409,0.253,0.117,-0.885,-0.57,1.034,1.372,0.356,0.0,1.019,-1.577,0.447,3.963,0.809,0.121
169,-0.403,0.725,0.46,-1.054,-0.433,0.334,-2.085,0.145,-0.743,-0.167,-0.699,0.308,0.525,-0.52,0.0,0.625,-1.926,0.061,3.873,1.059,0.812
170,-0.465,0.685,0.74,-1.514,-0.764,0.703,-1.642,0.111,-0.924,-0.19,-0.712,0.407,0.414,-0.459,0.0,1.0,-2.117,0.025,4.083,1.132,0.512
171,-0.608,0.753,0.934,-0.321,0.274,1.581,-2.048,0.121,0.131,-0.97,-0.434,1.233,1.507,0.587,0.0,1.028,-0.96,0.55,3.531,0.488,0.342
172,-0.612,0.608,0.981,-0.899,-0.215,1.638,-1.719,0.192,-0.466,-0.559,-0.52,0.695,1.268,-0.117,0.0,0.985,-1.756,0.195,4.307,0.893,0.218
173,-0.443,0.699,0.644,-1.192,-0.574,0.994,-1.371,0.266,-1.054,-0.429,-0.603,0.753,0.575,-0.317,0.0,1.15,-1.716,0.442,3.943,0.739,0.366
174,-0.336,0.701,0.768,-0.992,-0.457,0.98,-1.548,0.131,-0.909,-0.563,-0.564,0.641,0.772,-0.169,0.0,1.238,-1.695,0.241,4.198,0.967,0.221
175,-0.492,0.86,0.956,-1.005,-0.232,1.134,-2.326,0.052,-0.276,-0.593,-0.674,0.812,1.089,0.093,0.0,0.931,-2.129,0.307,4.7,0.746,0.253
176,-0.767,0.672,0.512,-1.186,-0.605,0.983,-1.7,0.209,-0.623,-0.073,-0.558,0.582,0.865,-0.419,0.0,1.07,-1.415,0.013,4.02,0.978,0.55
177,-0.355,0.852,0.391,-1.295,-0.784,0.345,-1.813,0.04,-1.006,-0.14,-0.61,0.104,0.412,-0.613,0.0,0.736,-2.475,0.193,4.165,1.225,0.557
178,-0.519,0.578,0.836,-1.087,-0.509,1.191,-1.799,0.329,-0.554,-0.447,-0.77,0.735,0.866,-0.201,0.0,0.877,-1.548,0.236,3.865,1.002,0.411
179,-0.757,0.573,1.05,-0.796,-0.078,1.824,-1.092,-0.046,-0.749,-0.419,-0.478,0.706,1.168,-0.197,0.0,1.392,-1.879,0.374,4.132,0.707,0.09
180,-0.391,0.723,0.903,-0.852,-0.209,1.158,-1.552,0.203,-0.424,-0.597,-0.524,0.812,1.012,-0.013,0.0,0.945,-1.255,0.341,3.47,0.64,0.295
181,-0.625,0.774,0.626,-1.065,-0.393,0.754,-2.043,0.106,-0.787,-0.151,-0.871,0.19,0.64,-0.603,0.0,0.911,-2.518,0.091,4.792,0.972,0.43
182,-0.606,0.669,0.498,-1.377,-0.523,1.018,-1.122,0.319,-1.38,-0.358,-0.847,0.968,0.443,-0.569,0.0,1.465,-1.834,0.483,4.672,0.679,0.047
183,-0.592,0.773,0.526,-1.41,-0.59,0.8,-1.584,0.142,-0.48,-0.247,-0.668,0.667,0.89,-0.275,0.0,0.877,-1.307,0.017,3.37,0.952,0.594
184,-0.656,0.695,1.035,-1.074,-0.265,1.413,-2.084,0.169,0.089,-0.531,-0.693,0.773,1.381,0.059,0.0,0.737,-1.669,0.125,4.259,0.958,0.482
185,-0.551,0.675,0.608,-1.041,-0.398,0.925,-1.768,0.266,-0.672,-0.452,-0.421,0.797,0.808,-0.177,0.0,0.947,-1.637,0.097,4.256,0.94,0.528
186,-0.193,0.697,0.142,-1.385,-1.149,-0.457,-2.197,0.474,-1.413,0.212,-0.82,0.129,-0.212,-1.086,0.0,0.635,-2.49,-0.214,4.34,1.526,0.925
187,-0.677,0.658,0.777,-1.119,-0.373,1.222,-1.404,0.234,-1.047,-0.231,-0.405,0.798,0.767,-0.431,0.0,1.25,-2.025,0.233,4.553,0.745,0.252
188,-0.532,0.763,0.367,-1.299,-0.781,0.492,-1.371,0.18,-1.2,-0.025,-0.949,0.536,0.124,-0.727,0.0,1.123,-1.991,0.061,4.28,0.837,0.29
189,-0.631,0.953,0.51,-0.845,-0.269,0.702,-2.341,0.324,-0.527,-0.437,-0.593,0.637,0.761,-0.267,0.0,0.782,-2.273,0.236,4.635,0.77,0.46
190,-0.499,0.826,0.749,-0.901,-0.303,1.071,-1.906,0.135,-0.433,-0.51,-0.661,0.427,1.003,-0.261,0.0,0.778,-1.849,0.022,3.941,0.862,0.384
191,-0.58,0.678,1.125,-0.385,0.171,1.906,-1.221,0.111,-0.29,-0.657,-0.32,1.16,1.336,0.143,0.0,1.102,-1.135,0.506,3.503,0.233,0.025
192,-0.656,0.637,0.844,-1.116,-0.229,1.099,-1.697,0.172,-0.472,-0.548,-0.597,0.652,1.036,-0.149,0.0,0.949,-1.653,0.134,4.043,0.769,0.365
193,-0.659,0.822,0.589,-0.978,-0.145,0.956,-1.81,0.316,-0.572,-0.365,-0.577,0.977,1.137,-0.077,0.0,0.895,-1.286,0.084,3.976,0.707,0.396
194,-0.708,0.557,0.808,-1.331,-0.542,0.934,-1.309,0.08,-1.016,-0.003,-0.643,0.421,0.654,-0.677,0.0,1.092,-1.9,0.033,4.063,0.791,0.385
195,-0.728,0.766,1.017,-0.923,-0.04,1.33,-1.44,0.052,-0.664,-0.561,-0.406,0.884,1.115,-0.145,0.0,1.346,-1.539,0.617,4.108,0.649,0.133
196,-0.427,0.765,0.437,-0.771,-0.205,0.883,-2.176,0.193,-0.312,-0.414,-0.674,0.842,1.088,-0.016,0.0,0.856,-1.717,0.247,4.312,1.004,0.587
197,-0.248,0.643,0.26,-1.461,-1.118,0.378,-1.905,0.117,-1.047,-0.372,-0.77,0.043,0.326,-0.529,0.0,0.816,-2.632,0.177,4.319,1.192,0.502
198,-0.466,0.773,0.427,-1.485,-0.72,0.44,-1.449,0.058,-0.749,0.011,-0.718,0.065,0.633,-0.549,0.0,0.744,-1.803,-0.13,3.528,1.163,0.48
199,-0.691,0.614,1.015,-0.698,-0.086,1.22,-1.919,-0.01,-0.619,-0.704,-0.458,0.816,1.125,-0.072,0.0,1.023,-1.974,0.402,4.504,0.725,0.411
200,-0.316,0.464,0.361,-1.688,-1.265,0.098,-2.654,0.162,-0.851,-0.254,-1.018,-0.315,0.215,-0.708,0.0,0.471,-2.737,0.075,4.716,1.498,0.908
201,-0.598,0.785,0.733,-0.991,-0.235,1.169,-1.834,0.173,-0.707,-0.464,-0.559,0.649,1.059,-0.184,0.0,1.146,-2.059,0.451,4.542,0.765,0.39
202,-0.342,0.734,0.832,-1.286,-0.437,0.682,-1.935,0.153,-0.662,-0.268,-0.578,0.574,0.651,-0.25,0.0,0.626,-1.921,0.012,4.257,0.895,0.417
203,-0.529,0.657,0.638,-0.576,-0.171,1.191,-1.45,0.366,-0.877,-0.542,-0.517,0.993,0.976,-0.136,0.0,1.133,-1.468,0.415,3.742,0.643,0.343
204,-0.238,0.691,0.657,-1.267,-0.447,0.394,-2.484,0.105,-0.628,-0.463,-0.599,0.472,0.493,-0.244,0.0,0.755,-2.355,-0.085,4.695,0.857,0.556
205,-0.371,0.665,0.86,-0.596,-0.1,0.976,-1.943,0.416,-0.357,-0.602,-0.775,1.211,1.147,0.14,0.0,0.959,-1.555,0.257,4.26,0.653,0.306
206,-0.696,0.744,0.798,-0.744,0.035,1.148,-1.937,0.143,-0.35,-0.675,-0.441,0.852,1.244,0.057,0.0,0.961,-1.589,0.267,4.189,0.763,0.379
207,-0.448,0.66,0.673,-1.239,-0.387,1.016,-1.39,0.267,-0.988,-0.325,-0.56,0.71,0.75,-0.395,0.0,1.103,-2.015,0.208,4.074,0.976,0.234
208,-0.477,0.827,0.549,-0.838,-0.098,0.837,-2.121,0.233,-0.195,-0.521,-0.525,0.564,1.209,-0.028,0.0,0.731,-1.312,0.14,3.544,0.936,0.457
209,-0.335,0.727,0.596,-1.565,-0.735,0.518,-1.911,0.266,-0.833,0.058,-0.601,0.343,0.514,-0.554,0.0,0.735,-1.886,-0.244,4.048,1.1,0.549
210,-0.267,0.641,0.334,-1.387,-0.935,0.412,-2.448,0.395,-0.363,-0.314,-0.726,0.271,0.55,-0.398,0.0,0.618,-2.178,0.146,3.922,1.188,0.643
211,-0.431,0.651,0.389,-1.54,-0.958,0.53,-1.448,0.142,-1.261,-0.215,-0.755,0.014,0.189,-0.867,0.0,0.924,-2.113,0.005,4.115,1.206,0.395
212,-0.624,0.665,1.123,-0.805,-0.125,1.405,-1.917,0.179,-0.691,-0.374,-0.683,1.113,1.219,-0.116,0.0,1.506,-1.774,0.529,4.652,0.678,0.194
213,-0.514,0.679,0.69,-0.777,-0.135,0.892,-1.991,0.362,-0.409,-0.71,-0.591,0.909,0.939,0.036,0.0,0.908,-1.892,0.296,3.962,0.775,0.346
214,-0.545,0.347,0.948,-0.319,-0.085,1.681,-1.026,0.156,-0.285,-0.929,-0.317,1.142,1.321,0.273,0.0,1.187,-0.946,0.559,3.042,0.569,0.012
215,-0.434,0.851,0.772,-0.689,-0.047,1.086,-1.999,0.119,-0.39,-0.623,-0.47,0.872,1.026,-0.023,0.0,0.928,-1.701,0.51,4.297,0.744,0.441
216,-0.516,0.688,0.925,-0.725,-0.222,1.365,-1.861,0.205,-0.243,-0.771,-0.651,1.083,1.317,0.295,0.0,1.027,-1.787,0.308,4.252,0.789,0.316
217,-0.475,0.707,0.824,-0.721,-0.185,1.258,-1.525,0.018,-0.478,-0.611,-0.417,0.341,1.011,-0.046,0.0,1.069,-2.006,0.354,4.161,0.869,0.154
218,-0.349,0.857,0.548,-0.967,-0.307,0.955,-1.789,0.022,-0.706,-0.406,-0.76,0.576,0.893,-0.111,0.0,0.915,-1.935,0.257,4.136,1.009,0.447
219,-0.741,0.627,0.826,-0.913,-0.313,1.477,-1.405,0.091,-0.556,-0.309,-0.566,0.367,0.933,-0.387,0.0,1.01,-1.586,0.39,3.807,0.835,0.227
220,-0.282,0.678,0.44,-1.201,-0.927,0.186,-2.027,0.116,-0.732,-0.243,-0.601,-0.032,0.356,-0.421,0.0,0.726,-2.17,0.045,3.84,1.458,0.668
221,-0.163,0.732,0.269,-1.131,-0.779,0.423,-2.238,0.232,-0.462,-0.505,-0.661,0.552,0.585,0.048,0.0,0.478,-2.035,0.062,4.062,1.221,0.776
222,-0.218,0.608,0.308,-1.582,-1.055,0.093,-2.121,-0.05,-0.749,-0.339,-0.706,-0.18,0.232,-0.515,0.0,0.582,-2.525,0.131,3.963,1.524,0.793
223,-0.726,0.754,0.969,-0.713,-0.048,1.193,-1.914,0.243,-0.2,-0.568,-0.563,0.965,1.362,0.173,0.0,0.999,-1.286,0.185,3.583,0.902,0.502
224,-0.411,0.545,0.622,-1.066,-0.289,0.999,-1.381,0.353,-0.76,-0.405,-0.602,0.535,0.667,-0.407,0.0,0.897,-1.935,0.289,4.261,0.951,0.332
225,-0.518,0.693,1.0,-0.947,-0.098,1.123,-1.846,0.203,-0.441,-0.422,-0.679,1.177,1.139,-0.2,0.0,1.172,-1.454,0.377,4.18,0.5,0.171
226,-0.33,0.714,0.743,-1.67,-0.815,0.369,-1.911,0.178,-1.168,0.072,-0.771,0.001,-0.018,-0.93,0.0,0.714,-2.584,-0.067,4.739,1.135,0.27
227,-0.58,0.593,1.021,-0.727,0.142,1.47,-1.951,0.28,-0.346,-0.723,-0.196,1.069,1.334,0.183,0.0,1.191,-1.366,0.56,4.031,0.683,0.298
228,-0.516,0.628,1.038,-0.35,0.097,1.478,-1.27,0.324,-0.54,-0.784,-0.558,1.023,1.279,0.167,0.0,1.138,-1.238,0.534,3.632,0.746,0.172
229,-0.491,0.789,0.9,-1.057,-0.104,1.245,-1.546,0.042,-0.634,-0.357,-0.421,0.789,0.947,-0.152,0.0,1.08,-1.682,0.227,4.115,0.69,0.188
230,-0.631,0.539,0.952,-0.764,-0.108,1.595,-1.185,0.211,-0.501,-0.354,-0.516,0.944,1.008,-0.124,0.0,1.115,-1.313,0.127,3.57,0.555,0.102
231,-0.55,0.678,0.835,-0.822,-0.283,1.362,-1.348,0.074,-0.487,-0.505,-0.404,0.796,1.19,-0.043,0.0,0.998,-1.237,0.325,3.691,0.858,0.24
232,-0.504,0.577,0.527,-1.55,-0.709,0.68,-1.183,-0.081,-1.157,-0.054,-0.684,0.163,0.367,-0.914,0.0,0.999,-1.777,-0.01,3.991,0.899,0.266
233,-0.562,0.759,0.658,-1.202,-0.367,1.143,-1.69,-0.111,-0.824,-0.12,-0.691,0.438,0.717,-0.592,0.0,1.045,-2.243,0.09,4.611,0.619,0.246
234,-0.697,0.607,0.546,-0.481,-0.079,0.956,-1.17,0.099,-0.567,-0.331,-0.181,0.767,0.755,-0.154,0.0,1.029,-0.805,0.096,2.651,0.611,0.41
235,-0.462,0.735,0.767,-0.934,-0.157,0.887,-2.331,0.228,-0.427,-0.417,-0.566,0.607,1.115,-0.086,0.0,0.774,-1.956,0.07,4.357,0.936,0.545
236,-0.638,0.46,1.003,-1.037,-0.024,0.979,-1.91,0.007,-0.404,-0.328,-0.547,0.691,1.015,-0.267,0.0,0.873,-1.641,0.175,4.067,0.689,0.505
237,-0.125,0.528,0.315,-0.865,-0.745,0.226,-1.183,0.142,-0.642,-0.252,-0.455,0.064,0.363,-0.55,0.0,0.422,-1.171,-0.241,2.482,1.105,0.563
238,-0.575,0.671,0.559,-1.411,-0.479,0.562,-1.731,-0.099,-0.95,-0.156,-0.826,0.007,0.611,-0.601,0.0,1.073,-2.502,0.195,4.595,0.907,0.523
239,-0.345,0.656,0.749,-0.966,-0.245,1.158,-1.289,0.251,-0.925,-0.511,-0.444,0.542,0.623,-0.134,0.0,1.055,-2.003,0.469,4.023,0.782,0.003
240,-0.381,0.744,0.284,-1.243,-0.604,0.642,-1.675,-0.016,-0.773,-0.218,-0.796,0.257,0.475,-0.542,0.0,0.796,-2.05,0.294,3.968,1.196,0.476
241,-0.536,0.575,0.709,-0.809,-0.228,0.784,-1.257,0.166,-0.843,-0.455,-0.448,0.914,0.839,-0.307,0.0,0.979,-1.147,0.169,3.224,0.734,0.46
242,-0.594,0.59,0.893,-0.818,-0.081,1.172,-1.499,0.343,-0.51,-0.542,-0.517,1.177,1.14,0.016,0.0,1.126,-1.521,0.526,3.755,0.633,0.241
243,-0.407,0.767,0.877,-0.848,-0.261,0.786,-2.043,0.188,-0.386,-0.398,-0.675,0.426,0.935,-0.259,0.0,0.672,-1.434,0.127,3.741,1.021,0.483
244,-0.504,0.673,0.907,-0.912,-0.293,0.986,-2.194,0.272,-0.315,-0.626,-0.76,0.881,1.095,-0.001,0.0,0.868,-1.895,0.298,4.339,0.81,0.499
245,-0.461,0.737,0.49,-0.951,-0.251,0.516,-2.176,-0.068,-0.68,-0.316,-0.636,0.553,0.751,-0.48,0.0,0.772,-2.191,0.095,4.612,0.806,0.672
246,-0.93,0.58,1.089,-0.744,0.113,1.986,-1.195,0.127,-0.639,-0.713,-0.461,1.101,1.571,0.231,0.0,1.298,-1.616,0.783,4.471,0.507,0.291
247,-0.449,0.973,1.077,-0.693,0.26,1.288,-2.137,0.295,0.139,-0.552,-0.377,0.935,1.384,0.267,0.0,0.855,-1.484,0.281,3.861,0.736,0.454
248,-0.684,0.517,0.573,-0.941,-0.303,1.071,-1.097,0.155,-1.015,-0.226,-0.533,0.61,0.505,-0.643,0.0,0.952,-1.302,0.261,3.464,0.675,0.146
249,-0.491,0.561,0.746,-0.9,-0.404,1.104,-1.584,0.107,-0.726,-0.803,-0.612,0.603,1.106,-0.015,0.0,1.242,-1.894,0.587,4.238,1.082,0.277
250,-0.376,0.464,0.288,-1.076,-0.827,0.264,-1.277,0.111,-1.153,-0.237,-0.758,0.117,0.329,-0.653,0.0,0.749,-1.62,-0.026,3.357,1.148,0.632
251,-0.809,0.67,0.91,-0.763,-0.181,1.729,-1.151,-0.039,-0.653,-0.413,-0.395,0.812,1.408,-0.015,0.0,1.228,-1.358,0.155,3.972,0.735,0.134
252,-0.564,0.528,1.242,-0.951,0.014,1.483,-2.6,0.262,0.172,-0.569,-0.453,0.804,1.264,0.129,0.0,0.922,-1.916,0.169,4.264,0.741,0.248
253,-0.473,0.56,0.679,-1.032,-0.432,0.771,-1.876,0.163,-0.817,-0.297,-0.885,0.601,0.553,-0.363,0.0,0.919,-2.053,0.163,4.345,0.894,0.392
254,-0.105,0.874,0.409,-1.506,-0.858,-0.175,-2.283,0.026,-0.638,-0.193,-0.684,-0.217,0.191,-0.465,0.0,0.43,-2.187,0.035,3.794,1.226,0.692
255,-0.439,0.722,0.499,-1.276,-0.522,0.77,-2.114,0.278,-0.703,-0.288,-0.785,0.347,0.509,-0.472,0.0,0.769,-2.53,0.227,4.757,0.969,0.406
256,-0.477,0.77,0.711,-1.458,-0.406,1.017,-1.265,-0.004,-0.848,-0.196,-0.534,0.551,0.669,-0.45,0.0,1.177,-1.826,0.084,4.176,0.87,0.303
257,-0.571,0.817,0.629,-0.85,-0.123,1.361,-1.575,0.089,-0.58,-0.489,-0.59,0.894,1.142,-0.02,0.0,1.118,-1.586,0.395,4.007,0.676,0.26
258,-0.48,0.773,0.16,-1.133,-0.684,0.408,-1.495,0.283,-1.055,0.004,-0.866,0.316,0.505,-0.697,0.0,0.857,-1.701,-0.012,3.778,1.193,0.625
259,-0.645,0.426,0.872,-1.031,-0.264,1.486,-0.681,0.187,-0.877,-0.346,-0.573,0.891,0.859,-0.379,0.0,1.289,-1.051,0.227,3.559,0.364,-0.069
260,-0.592,0.787,1.099,-0.766,0.034,1.377,-1.997,0.281,-0.406,-0.759,-0.488,1.201,1.195,0.17,0.0,1.155,-1.894,0.548,4.687,0.505,0.067
261,-0.657,0.829,1.152,-0.584,0.166,1.747,-1.952,0.146,0.032,-0.758,-0.504,1.001,1.567,0.216,0.0,0.967,-1.861,0.265,4.581,0.45,0.309
262,-0.442,0.834,0.694,-1.129,-0.353,0.945,-1.948,0.165,-0.69,-0.512,-0.446,0.851,0.95,-0.044,0.0,1.241,-2.204,0.2,4.8,0.859,0.375
263,-0.464,0.635,0.709,-0.739,-0.151,1.218,-1.182,0.252,-0.59,-0.527,-0.642,0.749,0.967,-0.138,0.0,0.866,-1.314,0.154,3.568,0.909,0.437
264,-0.577,0.782,0.681,-1.088,-0.374,1.085,-1.355,0.29,-0.756,-0.425,-0.482,0.928,0.89,-0.17,0.0,1.066,-1.416,0.316,3.739,0.745,0.228
265,-0.408,0.84,0.716,-1.255,-0.636,0.981,-1.725,0.214,-0.517,-0.54,-0.637,0.611,0.896,-0.186,0.0,0.948,-1.789,0.305,3.985,1.117,0.405
266,-0.142,0.795,0.298,-0.984,-0.681,0.505,-2.105,0.26,-0.253,-0.468,-0.65,0.367,0.631,-0.052,0.0,0.47,-2.103,-0.082,3.671,1.23,0.501
267,-0.477,0.485,0.995,-0.532,0.015,1.317,-1.163,0.287,-0.359,-0.586,-0.437,1.275,1.215,0.198,0.0,1.225,-0.955,0.46,3.372,0.517,0.155
268,-0.25,0.434,0.34,-0.728,-1.033,0.634,-1.935,0.0,-0.104,-0.593,-0.804,0.343,1.051,0.1,0.0,0.63,-1.465,0.033,3.226,1.352,0.797
269,-0.251,0.673,0.302,-0.985,-0.812,0.701,-1.428,-0.018,-1.007,-0.156,-0.83,0.273,0.478,-0.484,0.0,0.94,-1.936,0.083,3.869,1.061,0.35
270,-0.515,0.498,0.712,-1.27,-0.619,0.768,-1.783,0.18,-0.886,-0.412,-0.581,0.661,0.731,-0.451,0.0,0.992,-2.047,0.21,4.558,0.923,0.493
271,-0.208,0.606,0.308,-1.139,-0.897,0.422,-2.161,0.208,-0.542,-0.498,-0.722,0.304,0.66,-0.116,0.0,0.724,-2.245,0.043,4.037,1.312,0.621
272,-0.405,0.725,0.827,-1.099,-0.452,0.719,-2.09,-0.144,-0.669,-0.251,-0.795,0.162,0.873,-0.459,0.0,0.809,-1.956,0.204,4.311,0.81,0.579
273,-0.39,0.724,0.55,-1.127,-0.561,0.676,-1.329,0.171,-0.898,-0.375,-0.639,0.419,0.633,-0.372,0.0,1.019,-1.724,0.098,3.825,1.087,0.445
274,-0.215,0.899,0.393,-1.372,-0.816,0.383,-1.82,0.247,-0.836,-0.25,-0.687,0.339,0.331,-0.501,0.0,0.648,-1.949,-0.091,3.985,1.092,0.655
275,-0.443,0.638,0.785,-1.289,-0.663,1.218,-1.426,0.216,-1.017,-0.274,-0.962,0.59,0.575,-0.421,0.0,1.199,-2.408,0.245,4.678,0.915,0.095
276,-0.305,0.578,0.166,-1.365,-0.868,0.236,-1.733,0.106,-1.004,0.051,-0.699,0.02,0.303,-0.686,0.0,0.716,-2.091,-0.314,3.842,1.344,0.738
277,-0.46,0.349,0.48,-1.081,-0.944,0.659,-0.942,0.171,-0.866,-0.171,-0.82,0.512,0.627,-0.559,0.0,0.919,-1.094,0.075,2.973,0.998,0.337
278,-0.641,0.871,0.979,-1.087,0.102,1.568,-1.776,0.263,-0.138,-0.364,-0.558,0.836,1.191,-0.115,0.0,0.926,-1.577,0.198,4.057,0.783,0.292
279,-0.524,0.784,0.634,-0.681,0.029,1.071,-1.622,-0.09,-0.487,-0.419,-0.293,0.457,0.899,-0.058,0.0,0.958,-1.831,0.492,3.845,0.701,0.317
280,-0.574,0.721,0.508,-1.238,-0.432,0.852,-2.338,0.1,-0.521,-0.217,-0.664,0.493,0.833,-0.322,0.0,0.993,-2.227,0.126,4.908,0.985,0.564
281,-0.293,0.834,0.354,-1.094,-0.574,0.375,-2.443,-0.244,-0.821,-0.189,-0.713,0.095,0.453,-0.481,0.0,0.623,-2.565,-0.262,4.776,0.978,0.636
282,-0.685,0.72,1.033,-0.442,0.213,1.948,-2.018,0.13,0.069,-0.775,-0.344,1.258,1.842,0.495,0.0,1.221,-1.297,0.64,4.157,0.457,0.216
283,-0.332,0.518,0.528,-1.26,-0.813,0.162,-2.272,0.162,-0.377,-0.282,-0.701,0.333,0.578,-0.369,0.0,0.601,-1.807,-0.011,3.348,1.29,0.923
284,-0.6,0.605,0.67,-1.042,-0.457,0.845,-1.696,0.088,-0.844,-0.094,-0.596,0.654,0.68,-0.421,0.0,1.161,-1.687,0.167,4.131,0.724,0.447
285,-0.449,0.705,0.849,-0.89,-0.103,1.453,-2.014,0.244,-0.23,-0.668,-0.49,1.064,1.214,0.158,0.0,0.981,-1.732,0.607,4.605,0.627,0.317
286,-0.403,0.784,0.423,-1.137,-0.523,0.401,-2.365,0.07,-0.897,-0.232,-0.636,0.304,0.384,-0.455,0.0,0.761,-2.861,0.009,5.154,0.953,0.56
287,-0.372,0.575,0.448,-1.249,-0.412,0.584,-1.891,0.171,-0.639,-0.252,-0.443,0.55,0.47,-0.51,0.0,0.826,-1.818,-0.004,3.701,0.851,0.545
288,-0.502,0.819,0.992,-0.99,-0.096,1.253,-1.858,0.061,-0.467,-0.38,-0.494,0.633,1.157,0.106,0.0,0.99,-1.667,0.04,3.94,0.822,0.453
289,-0.413,0.742,0.869,-0.993,-0.285,0.701,-2.28,0.022,-0.344,-0.521,-0.628,0.536,1.131,0.092,0.0,0.831,-1.878,0.41,4.099,1.033,0.587
290,-0.558,0.551,0.813,-1.189,-0.646,1.375,-1.457,0.37,-0.71,-0.28,-0.783,0.858,1.0,-0.09,0.0,1.14,-2.025,0.291,4.468,0.974,0.272
